Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Fooled By A Feeling,Barbara Mandrell,spotify:track:42A1LV46ceghjJ4dn0Jdn5,0.682,0.583,2,-8.746,1,0.0352,0.597,0.00117,0.0825,0.705,136.898,177400,4,53.74454,7
You're In My Heart (The Final Acclaim),Rod Stewart,spotify:track:2pkPeaj86ZEVHhgAEncfp0,0.553,0.328,9,-10.797,1,0.0341,0.643,0,0.109,0.345,103.472,270960,4,59.06208,9
Long Ago And Far Away,James Taylor,spotify:track:4XiMAlBFq7jMYx43VaHd7L,0.648,0.148,11,-23.404,1,0.0307,0.731,0.0381,0.105,0.329,102.494,141427,4,33.85554,7
I Just Can't Get You Out Of My Mind,Four Tops,spotify:track:5u559Gmwn1p5ApKZ5KUaOD,0.659,0.777,5,-6.086,1,0.0468,0.533,0,0.138,0.871,113.243,239707,4,34.13538,10
Whodunit,Tavares,spotify:track:0BBbu8hIArB01X4VdpFT5f,0.757,0.701,3,-8.977,0,0.0477,0.603,0,0.259,0.822,96.645,215893,4,60.46241,7
Didn't I (Blow Your Mind This Time),The Delfonics,spotify:track:5UPC5V1rOrg9l6aqpE24XY,0.412,0.512,7,-6.314,1,0.0304,0.666,0.126,0.096,0.319,137.642,200920,4,22.89846,11
Fire On The Mountain,The Marshall Tucker Band,spotify:track:4delgtiKX7L3nsbC0exhCS,0.506,0.827,4,-6.356,0,0.0366,0.107,2.42e-06,0.161,0.571,101.869,236467,4,32.54134,12
"Boo, Boo, Don't 'Cha Be Blue",Tommy James,spotify:track:0NGckRnfdik4jj9wSaIxde,0.584,0.564,4,-12.396,1,0.0336,0.411,0,0.0751,0.842,144.973,212333,4,84.53127,7
I Don't Wanna Lose You,Johnnie Taylor,spotify:track:5QPM62c2OxiPPyPU9d6BPI,0.447,0.21,0,-18.798,1,0.075,0.648,0,0.527,0.399,135.564,240733,4,28.80527,12
San Bernadino,Christie,spotify:track:540WTz5u2qGGwwfK0tPRRh,0.362,0.541,3,-11.802,1,0.0305,0.112,0,0.0578,0.864,198.702,193227,4,33.45686,11
He's A Friend,Eddie Kendricks,spotify:track:4YHFkUf0KTaBbRxED9nGAg,0.628,0.759,0,-7.794,0,0.0422,0.473,1.33e-05,0.115,0.743,104.932,283933,4,28.90686,13
Touch,The Supremes,spotify:track:1cLX1ulyczrJWII9j5AqUu,0.261,0.476,8,-10.994,1,0.0379,0.401,0.000324,0.341,0.528,185.973,222400,4,26.97286,9
Serpentine Fire,"Earth, Wind & Fire",spotify:track:0KDc8l4VNTu6OkMYK9D7HC,0.773,0.917,0,-7.333,1,0.037,0.184,0.00463,0.116,0.946,139.872,230760,4,82.67237,7
Ticket To Ride,Carpenters,spotify:track:3PyQV3cDjV5tEJGpYYH2K1,0.248,0.435,10,-7.502,1,0.0292,0.468,0,0.121,0.251,179.534,250173,4,37.50882,12
Mammy Blue,Stories,spotify:track:2dJ8OWf7VKTUwmbsTcj1tq,0.644,0.54,1,-14.632,0,0.0611,0.464,2.9e-05,0.549,0.705,116.773,223187,4,23.78517,10
Arizona,Mark Lindsay,spotify:track:2RtmMC4btQbvQ9w5KxPZpy,0.479,0.453,3,-12.806,1,0.0472,0.225,0.00038,0.143,0.756,81.18,188133,4,31.42769,8
Double Lovin',The Osmonds,spotify:track:7GMK1rjXGueZQfafJVWcYM,0.568,0.543,1,-12.099,1,0.0489,0.659,2.36e-05,0.4,0.871,105.482,157467,4,24.52893,6
Lovin' You,Minnie Riperton,spotify:track:4twhYPDyCP6ICeW3TtQVxP,0.392,0.213,9,-12.494,1,0.0415,0.903,1.01e-06,0.12,0.312,100.518,203507,3,75.94975,7
Almost Like Being In Love,Michael Johnson,spotify:track:44fWBsWA0NalKPjZUVaKBY,0.689,0.324,4,-16.505,1,0.0263,0.473,0.0024,0.0783,0.569,94.196,210400,4,27.97278,14
Haven't Got Time For The Pain,Carly Simon,spotify:track:0oAJ0BThYPkafNe8PNLqIq,0.551,0.362,7,-15.089,1,0.0297,0.63,0,0.0698,0.632,105.848,234093,4,39.66856,9
50 Ways To Leave Your Lover,Paul Simon,spotify:track:6Qb7gtV6Q4MnUjSbkFcopl,0.815,0.372,7,-12.814,1,0.0752,0.166,0.000116,0.0767,0.293,101.684,217347,4,34.07707,10
Devil Woman,Cliff Richard,spotify:track:2oRn0QuaWQ1hragGQ7XZ9s,0.71,0.792,0,-5.996,1,0.0453,0.0792,3.32e-05,0.0871,0.858,116.687,214576,4,37.96725,9
I (Who Have Nothing),Sylvester,spotify:track:66of9t98qEpCuXduxqmWdQ,0.631,0.525,0,-16.351,0,0.0423,0.00168,0.591,0.0916,0.823,129.054,674813,4,39.37811,25
Ebony Eyes,Bob Welch,spotify:track:4OLRw2NSxCyNkfCs8Uwvwg,0.698,0.676,11,-11.717,1,0.0277,0.0101,2.57e-05,0.112,0.961,116.486,212760,4,34.91973,9
Watching The River Run,Loggins & Messina,spotify:track:5eVLAs7AyOYMKuluTuWRuv,0.549,0.437,7,-9.709,1,0.0312,0.538,0.000282,0.145,0.588,83.432,206347,3,20.55713,9
La Grange,ZZ Top,spotify:track:70YvYr2hGlS01bKRIho1HM,0.545,0.64,4,-9.937,0,0.224,0.00249,0.0304,0.196,0.606,80.544,230480,4,57.91353,8
Just Don't Want To Be Lonely,Ronnie Dyson,spotify:track:3Ow83W1UJl7toY1S8zmc1A,0.549,0.444,5,-12.88,1,0.0279,0.247,0.0114,0.16,0.681,148.996,191973,4,29.10061,9
Livin' In The Life,The Isley Brothers,spotify:track:4ls72E32tZfME91EO0qKwe,0.864,0.788,5,-8.061,1,0.0375,0.0506,0.032,0.0672,0.973,133.943,252987,4,29.10467,12
Glory Bound,The Grass Roots,spotify:track:2C4UsHwQDWAk2oesd4HakO,0.587,0.666,9,-12.887,1,0.0259,0.0497,0,0.257,0.87,128.109,146001,4,34.86762,8
Add Some Music To Your Day,The Beach Boys,spotify:track:5fmSii6QOiD1LPvfapnQHK,0.513,0.35,9,-10.99,1,0.0267,0.0294,0,0.0792,0.49,108.132,215893,4,41.16694,8
I Don't Wanna Cry,Ronnie Dyson,spotify:track:2xrrqEl6GRp5HXS6qotswz,0.507,0.692,5,-9.315,1,0.0487,0.206,0,0.312,0.714,109.556,180333,4,42.38608,9
Funky Music Sho Nuff Turns Me On,Edwin Starr,spotify:track:2JLRZNgv6KLyAN2Poceauu,0.556,0.872,5,-9.028,1,0.0436,0.232,0,0.364,0.964,87.621,189467,4,25.86536,7
Well All Right,Santana,spotify:track:18bH4uo8CFY2yVwHbjal6l,0.506,0.508,2,-13.749,1,0.0276,0.0329,0.0265,0.268,0.909,108.943,249800,4,32.32148,12
Back For A Taste Of Your Love,Syl Johnson,spotify:track:3zYmerhhtOonCzF16UxmdL,0.808,0.618,8,-6.796,1,0.0483,0.279,0.634,0.16,0.928,125.212,153547,4,31.62912,9
Gonna Give Her All The Love I've Got,Marvin Gaye,spotify:track:4d8MN3egxWp2lqC7J7VKlj,0.657,0.568,10,-9.895,1,0.0279,0.478,0,0.101,0.941,96.67,200800,4,39.45978,8
I Am Somebody,Jimmy James & The Vagabonds,spotify:track:2usj6EGRtG2fIo646SOG1h,0.838,0.548,9,-8.239,1,0.0507,0.0025,0.033,0.0884,0.741,121.773,305800,4,54.59267,12
Oh! No Not My Baby,Rod Stewart,spotify:track:2YOCpP28G308DPIZyq1mIo,0.396,0.705,7,-7.923,1,0.0467,0.788,0.000206,0.141,0.71,92.337,218640,4,26.45923,10
One For The Money (part 1),The Whispers,spotify:track:7qlPWOx8gCVej8ezNSjdOt,0.627,0.741,10,-7.202,1,0.101,0.209,2.25e-06,0.0442,0.759,106.949,190907,4,46.13009,10
"What The World Needs Now Is Love/Abraham, Martin and John",Tom Clay,spotify:track:706CvlhWdQi3hmCEas3iBN,0.402,0.58,2,-9.841,0,0.4,0.937,0.00115,0.109,0.522,94.161,379293,3,27.2607,18
I Love Makin' Love To You,Evie Sands,spotify:track:4ZqzmbPVCzCL1mTBdY8cza,0.78,0.636,0,-8.169,1,0.052,0.219,0.0283,0.0633,0.488,106.243,252067,4,42.64688,11
Higher Plane,Kool & The Gang,spotify:track:4eC1gIBRsBamJPcnoFT7sT,0.686,0.724,2,-12.177,0,0.0558,0.151,0.525,0.0635,0.65,104.536,301000,4,40.78978,13
The Boss,Diana Ross,spotify:track:0hO3k6k0j8CYdAkUXjMbR4,0.659,0.812,7,-7.631,1,0.0267,0.000292,0.0108,0.307,0.794,124.029,217984,4,38.96075,8
Evil Ways,Santana,spotify:track:5tmrnhMxx39jnu3kjopMdP,0.704,0.528,5,-13.382,1,0.0358,0.22,0.35,0.14,0.73,117.472,238267,4,88.18055,9
Sleepwalker,The Kinks,spotify:track:4rD6ZUmIKanxgxuFumAHP1,0.478,0.533,9,-9.999,1,0.033,0.0165,0.000464,0.072,0.652,109.326,243173,4,50.2276,9
"Get Up, Get Into It, Get Involved (Pt. 1)",James Brown,spotify:track:5lVuPCtegBtsRltgKZadXx,0.759,0.984,2,-3.76,1,0.153,0.478,0.00132,0.113,0.926,107.947,425733,4,123.68589,13
I Just Can't Help Believing,B.J. Thomas,spotify:track:4RqHoLuzJEKh2VWR1JgRBB,0.716,0.548,5,-8.213,1,0.0307,0.195,0.000328,0.192,0.677,129.006,195453,4,42.00847,10
I Call My Baby Candy,The Jaggerz,spotify:track:7oQBG3L9oEEmHOehtTNVNs,0.622,0.819,9,-10.253,1,0.0353,0.0298,0.00125,0.0521,0.828,120.062,177960,4,24.96463,11
The Man That Turned My Mama On,Tanya Tucker,spotify:track:7MLwJApVQ7DJkuslbcK7d9,0.631,0.742,0,-7.243,1,0.108,0.627,0,0.0984,0.67,90.408,174093,4,39.54642,7
Get Off,Foxy,spotify:track:21IypW8aMJ2iUhzrXe3hKO,0.93,0.547,9,-8.289,1,0.22,0.0109,0.000881,0.0559,0.955,130.792,341293,4,33.67696,13
Theme From S.W.A.T.,Rhythm Heritage,spotify:track:5x9xxVr7nJ9xMfDIW02Nv3,0.634,0.897,9,-6.365,0,0.0398,0.00121,0.867,0.134,0.963,109.282,201493,4,64.89154,5
After Midnight,J.J. Cale,spotify:track:1PC5GV3OaoXx5em8ttQOMI,0.694,0.308,2,-19.315,1,0.0351,0.171,0.0712,0.0866,0.524,95.989,143693,4,36.89209,7
Slip Away,Ian Lloyd,spotify:track:5Q0bR0GcbC40ZbuprgLVHb,0.553,0.817,7,-8.98,1,0.0317,0.0932,3.09e-05,0.134,0.932,149.74,217093,4,53.43047,8
Spiders & Snakes,Jim Stafford,spotify:track:1VREN3iKxfXrN6koXcXWPM,0.657,0.722,4,-9.014,1,0.0548,0.337,0.000694,0.164,0.904,163.735,186667,4,32.67752,9
Taos New Mexico,R. Dean Taylor,spotify:track:6Qoa1kEcbOAxw4vQYDPijk,0.591,0.903,9,-3.765,1,0.0324,0.46,0.00115,0.298,0.961,73.598,190347,4,55.22589,8
The City Of New Orleans,Arlo Guthrie,spotify:track:0P6TTXbSLGrSoTNMz5kvB7,0.616,0.577,1,-8.834,1,0.0407,0.535,0,0.0808,0.592,145.863,274507,4,39.62613,9
Into The Mystic,Johnny Rivers,spotify:track:3dmjZNQzytt5S1X7K4gEbW,0.558,0.541,0,-11.644,1,0.0352,0.172,0.025,0.0925,0.892,84.012,282493,4,62.719,11
For A Dancer,Prelude,spotify:track:5A8MC4deXvJKsEpvbiL4xr,0.7,0.776,0,-10.02,1,0.0381,0.19,1.98e-05,0.289,0.84,121.185,208160,4,88.08801,6
Rolene,Moon Martin,spotify:track:6OPRgLCf7wSWe4bbxIYraH,0.647,0.689,0,-6.288,1,0.0431,0.194,1.64e-05,0.0772,0.562,137.057,216067,4,44.98618,9
I Like It Like That,Loggins & Messina,spotify:track:0H9sMfsRU1ecNuXF1Kweh0,0.76,0.806,9,-7.286,1,0.0837,0.593,0.000125,0.202,0.822,124.691,186893,4,16.17595,10
Change With The Times,Van Mccoy,spotify:track:2Ve5bQ7Dr7vQ5B6RVTmopb,0.658,0.727,10,-17.404,1,0.0347,0.335,0.00299,0.135,0.96,111.682,197781,4,38.32969,10
I'll Always Call Your Name,Little River Band,spotify:track:5nLfgOFkgi1EOde4LQDcc8,0.54,0.382,7,-11.194,1,0.0311,0.457,9.03e-06,0.102,0.53,128.717,291053,4,45.94223,18
Keep On Doin' What You're Doin',Bobby Byrd,spotify:track:6uy6129YRLjz4uTgwuW4pb,0.635,0.799,0,-9.185,1,0.0473,0.31,0.000417,0.305,0.715,123.596,530799,4,38.26743,23
Teddy Bear Song,Barbara Fairchild,spotify:track:4xbK9VtSMiXdww9RZWipBg,0.555,0.309,9,-13.989,1,0.0444,0.78,4.96e-05,0.198,0.5,71.231,182413,4,34.01822,8
Inseparable,Natalie Cole,spotify:track:0lN3CCQxTSg8hxFHKhuL0B,0.437,0.186,8,-14.494,1,0.0374,0.75,2.52e-05,0.102,0.222,129.046,146467,4,42.87221,6
Aubrey,Bread,spotify:track:3his1UkcI0rwrniPDR9kTj,0.326,0.0902,7,-20.588,1,0.0344,0.647,0.00091,0.198,0.218,137.611,219493,4,37.19366,11
Sure As I'm Sittin' Here,Three Dog Night,spotify:track:6cMXHIyXhkcmKAbbmjjPcQ,0.55,0.659,2,-13.462,1,0.0513,0.0437,0.00835,0.0504,0.926,135.618,185693,4,44.92552,11
We Can Work It Out,Stevie Wonder,spotify:track:41q8ZiB3LZl4HRmmzUTIo4,0.608,0.534,8,-11.541,1,0.0339,0.135,0,0.064,0.796,105.388,199507,4,27.21972,10
Do It Or Die,Atlanta Rhythm Section,spotify:track:0l2ojmBcphdValknZUVtQg,0.519,0.183,2,-18.512,1,0.0316,0.529,0.000454,0.104,0.646,170.145,208453,4,31.11107,13
Live And Let Die,Wings,spotify:track:6Z1zJjEXLrszqTPol6bfFV,0.412,0.393,7,-13.316,1,0.0489,0.0742,0.000969,0.136,0.183,154.241,191427,5,75.44743,7
Early In The Morning,Vanity Fare,spotify:track:4gZqRlaWMKcjUFh1Uss8fI,0.55,0.674,7,-6.87,0,0.0344,0.499,0,0.0933,0.88,173.9,164547,4,30.92149,8
The Thrill Is Gone,B.B. King,spotify:track:3cg0dJfrQB66Qf2YthPb6G,0.692,0.493,9,-9.662,0,0.0325,0.0934,0.00166,0.128,0.28,86.644,301133,4,37.17531,15
Do It Again,Steely Dan,spotify:track:2BstRQGodshjGpeDGQiNgo,0.682,0.537,2,-10.254,0,0.0323,0.218,3.07e-05,0.0556,0.963,124.574,356733,4,66.38794,14
Come In From The Rain,Captain & Tennille,spotify:track:0jNFmyoVCCIbiCJaK8tEuJ,0.277,0.361,10,-8.188,1,0.0387,0.746,1.96e-05,0.746,0.102,132.508,278147,4,27.33065,14
I'm Leavin',Elvis Presley,spotify:track:5PBlU7JLNW2UoA3Dpwyyhg,0.512,0.319,2,-16.609,1,0.0353,0.774,0.000886,0.12,0.546,147.994,229427,4,45.67242,13
"Man Smart, Woman Smarter",Robert Palmer,spotify:track:2TKNoRFYpwhMF5OHgKpxxe,0.649,0.585,2,-13.494,1,0.043,0.098,0,0.293,0.977,78.218,156507,4,48.83132,5
Morning Side Of The Mountain,Donny & Marie Osmond,spotify:track:1VdODpkKqLQ20VNlyN2H9e,0.43,0.624,10,-4.828,1,0.0322,0.835,1.05e-05,0.102,0.442,111.329,183200,3,58.71246,7
Dinah Flo,Boz Scaggs,spotify:track:7xFA8p9ZhpoSFRlr9NawLv,0.593,0.7,5,-6.704,1,0.0264,0.297,0.000992,0.101,0.768,138.737,182347,4,36.45051,11
Like A Sunday Morning,Lana Cantrell,spotify:track:3jjBnB7v3HpQ0VD4A3QE5U,0.363,0.884,3,2.291,1,0.0375,0.104,0,0.15,0.476,81.47,189989,4,29.23695,9
Indian Summer,Poco,spotify:track:3uqBExqOkoDL6HdkiWcmgJ,0.52,0.461,1,-13.709,1,0.0245,0.0152,0.474,0.0742,0.446,89.04,280867,4,60.49349,12
Watergrate,Dickie Goodman,spotify:track:4xHFpGnHBMIgT4nZ8BE9JU,0.669,0.492,10,-6.688,1,0.471,0.898,0,0.104,0.711,126.277,126960,4,39.48676,7
That's How Love Goes,Jermaine Jackson,spotify:track:7Ler4W8a664kIs8I8znbrb,0.56,0.783,5,-11.672,0,0.0773,0.157,0,0.13,0.955,172.449,208267,4,60.3695,10
Deep Enough For Me,Ocean,spotify:track:6ZAiZHr8DKHN7Iwvc3yr17,0.751,0.856,4,-9.691,0,0.0463,0.17,4.63e-06,0.262,0.96,142.024,189760,4,33.16099,9
American Tune,Paul Simon,spotify:track:3g3xDtGtU0asKw6iYCYiG5,0.383,0.208,0,-16.035,1,0.03,0.818,3.36e-05,0.189,0.219,84.699,225133,4,35.14133,9
Dream Weaver,Gary Wright,spotify:track:74DrA5fFoGSy4xgkZarZtP,0.266,0.389,4,-13.682,1,0.0305,0.244,1.42e-06,0.0688,0.148,140.243,256173,4,19.0072,11
The Call,Anne Murray,spotify:track:19DQhhlWfGtKp6syikHkpN,0.571,0.797,7,-6.236,1,0.0424,0.141,0,0.248,0.82,127.445,154733,4,34.60751,9
Run Joey Run,David Geddes,spotify:track:1g2nJvSNGFj145mRiT6usx,0.41,0.475,10,-10.635,1,0.056,0.605,0,0.123,0.356,147.113,175760,4,86.42543,7
Ding Dong; Ding Dong,George Harrison,spotify:track:1oHUTvX9DXN2w1FziZMM6V,0.626,0.739,11,-9.443,1,0.0303,0.202,0.000885,0.215,0.883,120.664,220760,4,31.89379,10
Life Is A Song Worth Singing,Johnny Mathis,spotify:track:5tVfaItoZh4pMte6SoeYnl,0.662,0.473,1,-11.628,0,0.0532,0.251,0.00535,0.132,0.366,115.575,364747,4,33.08784,14
"Fly, Robin, Fly",Silver Convention,spotify:track:4Wr14AISsCuBGdkA6rids4,0.826,0.406,0,-14.153,0,0.0317,0.00719,0.731,0.0725,0.939,100.278,230920,4,55.4789,9
The First Cut Is The Deepest,Rod Stewart,spotify:track:3FeYjbIVqvAhuTcwsE6K3v,0.546,0.627,0,-9.037,1,0.0244,0.316,0.00114,0.096,0.764,81.278,271200,4,36.97287,8
Summer Sand,Dawn,spotify:track:46g7fSMi9qmOdTonWh4UBu,0.635,0.443,6,-12.287,1,0.0312,0.141,0,0.0667,0.923,115.821,176173,4,39.42935,10
Let It Rain,Eric Clapton,spotify:track:7DiaNCPgH5dJ1cJ925jTAA,0.442,0.616,2,-11.417,1,0.0294,0.111,0.00321,0.0993,0.746,122.267,301267,4,78.55409,11
Volunteers,Jefferson Airplane,spotify:track:7pTL00cPeIGhvVNlq5qP0k,0.501,0.825,0,-7.503,1,0.0346,0.505,2.2e-05,0.361,0.814,106.923,123453,4,28.08076,6
You Really Got Me,Van Halen,spotify:track:0upLyFR8Rr52ZpMp5esQoq,0.454,0.946,1,-5.978,0,0.13,0.0223,0,0.173,0.647,138.18,156147,4,35.34139,9
Heaven's Just A Sin Away,The Kendalls,spotify:track:3ackDCXIma4JK5vyiI3G5a,0.565,0.616,6,-7.981,1,0.0341,0.763,0,0.0934,0.894,154.164,146080,4,52.88284,8
Sugaree,Jerry Garcia,spotify:track:4XoYeolVYTiddO9wZLXLgl,0.663,0.494,1,-11.822,0,0.0485,0.0914,2.54e-05,0.123,0.672,86.573,352965,4,23.09385,19
Rockin' Roll Baby,The Stylistics,spotify:track:0ulsSTSEG65LIPfcFtuxh7,0.831,0.687,2,-9.173,1,0.0334,0.405,0.000111,0.032,0.964,123.659,196120,4,50.8569,10
Feelin' Satisfied,Boston,spotify:track:0yqIpi7zj74a0CRCedacOW,0.502,0.72,4,-10.627,1,0.0357,0.0842,7.75e-05,0.312,0.827,131.985,251827,4,26.691,7
Funk # 49,James Gang,spotify:track:5h6SovHOYpIMlAkafxcbq3,0.652,0.94,2,-7.927,1,0.0776,0.0398,0.782,0.0567,0.72,91.242,246293,4,29.26625,10
Angie Baby,Helen Reddy,spotify:track:46OZwUIGXFDclUHJYjunOj,0.544,0.413,7,-12.602,0,0.0487,0.547,2.28e-05,0.0839,0.541,79.956,210693,4,20.43263,10
Wild Horses,The Rolling Stones,spotify:track:52dm9op3rbfAkc1LGXgipW,0.432,0.389,7,-6.517,1,0.0255,0.687,0.0107,0.0788,0.158,139.506,341773,4,58.76478,16
Love On A Two-Way Street,The Moments,spotify:track:2gImbBWvXQWQ9ZDSQUWvNI,0.472,0.339,2,-10.969,1,0.0392,0.61,0,0.289,0.242,141.357,217067,4,48.18597,8
Bennie And The Jets,Elton John,spotify:track:0dBatXn1vVUl0jLgXRClwD,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,322549,4,84.50274,8
Everything's The Same (Ain't Nothing Changed),Billy Swan,spotify:track:69mXEWkKtj1RxtI1ZtcCrR,0.59,0.631,0,-10.289,1,0.0357,0.464,0.00103,0.351,0.816,131.754,153640,4,32.26625,8
Got To Get You Into My Life,The Beatles,spotify:track:3tGhRLgcCP6SIZU3tbGl7l,0.521,0.524,0,-6.136,1,0.0302,0.42,9.27e-06,0.0838,0.711,136.679,149240,4,21.2272,10
Clouds,David Gates,spotify:track:3rV26AtASfi84VwGBtYNgC,0.22,0.23,10,-16.71,1,0.0331,0.801,0.0311,0.299,0.099,171.563,535440,4,38.1309,20
Sunflower,Glen Campbell,spotify:track:0eIubxzEPvIoKgBawqYsih,0.755,0.786,7,-9.451,1,0.0305,0.115,0.00161,0.183,0.979,129.381,171333,4,27.58421,9
Night Fever,Bee Gees,spotify:track:3mRM4NM8iO7UBqrSigCQFH,0.703,0.826,10,-7.179,0,0.0341,0.0322,0.00629,0.179,0.945,103.564,285373,4,24.04446,13
Please Come Home For Christmas,Eagles,spotify:track:3QIoEi8Enr9uHffwInGIsC,0.612,0.289,9,-11.568,1,0.0421,0.599,0.00266,0.0561,0.466,183.18,177440,3,39.52954,9
Only You,Ringo Starr,spotify:track:42eZC1LaQ3qioZWVLisVT6,0.83,0.303,4,-16.004,1,0.0371,0.13,0.000447,0.0825,0.882,96.752,207240,4,20.13952,9
Silly Love Songs,Wings,spotify:track:3bC0IKk62yB6TDaratb1s2,0.739,0.335,0,-16.23,1,0.0346,0.184,0.244,0.131,0.818,125.11,352933,4,58.5387,11
Mr. Natural,Bee Gees,spotify:track:2C86Vf9K43LG8GWCHObAzP,0.664,0.419,0,-12.036,1,0.0286,0.0288,9.67e-05,0.331,0.555,100.47,228467,4,27.03456,12
Muskrat Love,Captain & Tennille,spotify:track:3NRiJ7XFMALvrXXB1oRBFO,0.659,0.257,9,-16.552,1,0.0382,0.89,0.00014,0.252,0.222,102.977,228160,4,20.91621,13
Do You Want To Dance?,Bette Midler,spotify:track:2Hyis7pyTBDyR3zq4GNZCu,0.384,0.393,7,-7.959,0,0.0349,0.641,1.69e-06,0.0869,0.446,167.241,162867,4,43.24182,7
This Song,George Harrison,spotify:track:0eAcyscDIMa94ZxSwNfVZE,0.631,0.795,4,-4.713,1,0.0305,0.0743,0.0178,0.128,0.749,132.272,254053,4,19.50799,13
I Was Only Joking,Rod Stewart,spotify:track:6tUkfUpdIx14aSoKkTxrfa,0.68,0.462,10,-9.289,1,0.0336,0.583,3.3e-05,0.096,0.415,106.2,367400,4,23.36498,16
Get It While You Can,Janis Joplin,spotify:track:3dOfHE5J4Qsj1hJ35vnfn4,0.39,0.443,5,-9.629,1,0.0298,0.58,0.000184,0.125,0.344,147.016,203400,3,29.54384,12
With A Little Luck,Wings,spotify:track:73JqQIGZUZxCVfY54RSpCH,0.652,0.372,6,-15.445,0,0.0321,0.069,0.000197,0.0923,0.283,111.984,344773,4,32.58595,14
I Shot The Sheriff,Eric Clapton,spotify:track:0UOxp1BpnD8uPQMKU4wKjz,0.73,0.639,7,-11.025,0,0.0524,0.0853,0.00221,0.102,0.658,94.395,263747,4,40.18237,12
Motorcycle Mama,Sailcat,spotify:track:1TkgnYlGsO7nva2PF97tVM,0.687,0.154,4,-24.336,1,0.0649,0.936,0.44,0.089,0.733,121.293,126573,4,57.3719,6
Lets Get It Together,El Coco,spotify:track:2vZHh76bc5hPaoC0avOXrt,0.742,0.625,0,-9.038,0,0.0559,0.367,0.000567,0.503,0.923,116.02,291806,4,33.29661,16
Night Moves,Bob Seger,spotify:track:6UBjSnyP1O5W5ndJoO9vUk,0.705,0.743,1,-6.631,1,0.042,0.432,0.0133,0.103,0.374,118.552,324423,4,128.57315,9
Shakedown Cruise,Jay Ferguson,spotify:track:4pNJhFtUGs7UQL61NiPP31,0.648,0.544,9,-15.189,1,0.0301,0.162,0,0.129,0.808,113.711,252440,4,35.56929,13
Love Is The Drug,Roxy Music,spotify:track:3wtMkvedoWMQ3XTKv7tqcZ,0.838,0.757,2,-5.399,1,0.0927,0.059,0.0119,0.0271,0.602,124.65,251333,4,21.86511,6
Mama Can't Buy You Love,Elton John,spotify:track:3LIGS2KScSoi6O7XT0NQRv,0.529,0.432,5,-14.245,1,0.0333,0.524,0,0.115,0.555,94.382,244907,4,31.46848,11
(your Love Has Lifted Me) Higher And Higher,Rita Coolidge,spotify:track:39iKJpLPhsDTOzH2lXliWF,0.656,0.646,10,-9.169,0,0.0336,0.0575,0.00464,0.16,0.75,117.586,241720,4,63.69406,9
Why Can't We Live Together,Timmy Thomas,spotify:track:722E6CPY8biq4sUnf40u6Y,0.87,0.455,7,-15.31,0,0.0342,0.575,0.648,0.051,0.961,105.658,277973,4,35.03158,12
Up On The Roof,James Taylor,spotify:track:2R1M1otgehlvcvPtrgqBuq,0.559,0.432,5,-12.366,1,0.0273,0.375,1.2e-06,0.716,0.5,92.378,249173,4,23.38568,13
You Always Come Back (To Hurting Me),Johnny Rodriguez,spotify:track:1ndUFXeP2mICCTm5vZh16M,0.52,0.435,7,-7.242,1,0.0262,0.736,0,0.31,0.613,108.789,136427,4,34.54854,7
Bluebird,Helen Reddy,spotify:track:3PMeHIeDiNpcmYjfp4cKNI,0.616,0.546,0,-10.723,1,0.0373,0.162,0.018,0.0964,0.748,98.766,172987,4,45.58588,8
Hot Wire,Al Green,spotify:track:6I56ppsvv3V32jvOpH9Znb,0.717,0.564,0,-9.904,1,0.0574,0.112,1.43e-06,0.0949,0.771,128.033,175453,4,78.83981,7
Rhumba Girl,Nicolette Larson,spotify:track:66oasWxKnlivJ4wrW0IW9c,0.824,0.595,10,-14.059,1,0.0996,0.172,0.00385,0.0458,0.968,92.846,232200,4,22.48182,7
Just A Song Before I Go,"Crosby, Stills & Nash",spotify:track:4dAN7KcWCWx5jV6dpwtfvN,0.671,0.233,11,-18.003,0,0.0378,0.874,0.00016,0.12,0.486,108.063,133960,4,36.71546,8
Fair Game,"Crosby, Stills & Nash",spotify:track:3xYaDMMS4PnZRoi6JYll8w,0.68,0.574,7,-16.65,1,0.0938,0.345,0.00157,0.14,0.749,86.562,212027,4,24.22175,9
Every 1's A Winner,Hot Chocolate,spotify:track:5MXXbGYNmRHR7ULMvZYo5R,0.727,0.548,10,-7.393,1,0.0291,0.0628,0.526,0.133,0.929,107.826,289267,4,29.1283,13
One Of A Kind (Love Affair),The Spinners,spotify:track:3LV2CK8sJiYjg1bV1aHQop,0.608,0.428,1,-11.625,1,0.109,0.263,0,0.093,0.881,176.735,214146,4,30.49976,9
Lonely Night (angel Face),Captain & Tennille,spotify:track:0qgsctXeEVnUwgGESn3vW4,0.593,0.698,0,-9.163,1,0.191,0.508,2.23e-05,0.0796,0.647,122.139,198200,4,21.17589,9
How You Gonna See Me Now,Alice Cooper,spotify:track:0spN4UlSI0X6YSYCWpSzgz,0.544,0.336,5,-14.413,1,0.038,0.458,3.48e-06,0.133,0.298,136.516,235973,4,51.73777,12
