Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
When The Sun Goes Down,Kenny Chesney & Uncle Kracker,spotify:track:5vLonpxn4VN0A8GtQOBSG0,0.798,0.741,9,-6.802,1,0.0284,0.0432,3e-06,0.252,0.708,104.945,290560,4,33.99808,13
Ms. Jackson,OutKast,spotify:track:0I3q5fE6wg7LIfHGngUTnV,0.843,0.805,4,-5.946,0,0.269,0.142,0,0.0771,0.615,94.946,270507,4,45.84026,12
Laundromat,Nivea,spotify:track:1kIzhTj2kFjlUAWoqFEJTi,0.72,0.48,4,-7.889,1,0.0567,0.499,0,0.105,0.67,127.993,263413,4,32.35315,12
Baby It's You,JoJo Featuring Bow Wow,spotify:track:5TV96lkS2NF6kzILjORzLs,0.858,0.607,1,-4.199,1,0.118,0.0169,3.97e-05,0.0777,0.821,119.986,188293,3,66.31259,9
Customer,Raheem DeVaughn,spotify:track:7vPtkrQdS0ZV0zX7qKHahN,0.635,0.518,1,-7.131,1,0.0439,0.463,0,0.169,0.513,124.044,245067,4,25.7596,12
When It Hurts,Avant,spotify:track:00zqTWtvCWvDtAqoLRl6Sy,0.682,0.646,11,-5.509,1,0.0839,0.376,0,0.0705,0.253,128.279,236213,4,44.25991,7
Karma,Alicia Keys,spotify:track:588RGyR1f4Plc8nm7SrdCa,0.727,0.736,10,-6.203,1,0.0615,0.0743,0.00311,0.0347,0.687,85.1,256000,4,44.66667,11
The Way I Live,Baby Boy Da Prince Featuring Lil Boosie,spotify:track:68Zq7PMcPIQE8ol1x3gAqw,0.88,0.438,0,-7.562,1,0.248,0.0147,0,0.0907,0.714,90.02,324907,4,39.73121,13
Do You Want To,Franz Ferdinand,spotify:track:0vek0LcCbvcMtj0GkXMMJy,0.413,0.942,0,-2.871,1,0.0453,0.0783,0.000412,0.689,0.759,123.085,215000,4,80.74815,7
Show Me The Money,Petey Pablo,spotify:track:6lob8yGQuretKACtogsaQL,0.863,0.772,0,-2.278,1,0.114,0.0167,0,0.206,0.83,110.514,224680,4,24.03665,10
What Kinda Gone,Chris Cagle,spotify:track:7uPReljrrTaqzDCcx4JHmi,0.494,0.861,5,-5.236,1,0.0365,0.257,0,0.103,0.668,172.052,181613,4,56.41995,7
Lights And Sounds,Yellowcard,spotify:track:4XOZaPYeMn9hcbpyS90NnD,0.344,0.972,11,-3.675,0,0.116,8.48e-05,0,0.293,0.387,167.819,208187,4,22.94801,8
Outside,Aaron Lewis Of Staind With Fred Durst,spotify:track:50Re2bLgXqG9qN7v2QHNTm,0.515,0.594,1,-4.708,1,0.0262,0.00844,0.00658,0.0752,0.218,146.564,293133,4,26.2681,12
Angels In Waiting,Tammy Cochran,spotify:track:74h3Wdt3mkmA9GX3qqkkbH,0.691,0.366,6,-7.565,1,0.028,0.565,0,0.127,0.278,88.782,217667,4,42.75747,10
What About Now,Daughtry,spotify:track:35SuLFF1dk9nBgjE2HzTzp,0.387,0.862,9,-2.219,0,0.0457,0.107,0,0.103,0.337,161.984,251627,4,28.01312,10
She Got It,2 Pistols Featuring T-Pain & Tay Dizm,spotify:track:11WuptzKtcVfPMYaf5aook,0.517,0.747,10,-6.191,0,0.105,0.00431,0,0.345,0.271,134.062,274053,4,48.53954,11
Help Me Understand,Trace Adkins,spotify:track:1eqw9X3NsJeBcr7eExLIAA,0.502,0.435,7,-9.161,1,0.0279,0.658,7.87e-05,0.0877,0.291,129.933,231507,4,14.9146,10
I Am Mine,Pearl Jam,spotify:track:79pY2Z5eFvXMt9bSdHLrnA,0.323,0.728,7,-5.416,1,0.0321,0.00394,0.000447,0.102,0.489,161.586,215333,3,50.57486,11
If It's Lovin' That You Want,Rihanna,spotify:track:4x2rgtSFOI4hRvEvDj02KP,0.745,0.694,8,-7.519,1,0.128,0.0962,0,0.0454,0.74,95.924,208107,4,22.79734,12
Yes!,Chad Brock,spotify:track:1PrZOkFxJqTZAH8P3x87hW,0.674,0.623,2,-5.97,1,0.0283,0.00408,5.61e-05,0.0488,0.452,126.547,206733,4,19.67488,9
Life Ain't Always Beautiful,Gary Allan,spotify:track:3unLUM6bJcy5beGawHpynM,0.481,0.508,2,-7.666,1,0.0248,0.216,0.000175,0.105,0.268,86.013,224613,4,71.34437,7
One Wing In The Fire,Trent Tomlinson,spotify:track:338arfXmD9XaESFjfcQLsg,0.613,0.526,3,-7.364,1,0.0306,0.373,0,0.137,0.412,142.055,232547,4,29.90341,14
Whatcha Say,Jason Derulo,spotify:track:67T6l4q3zVjC5nZZPXByU8,0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,221253,4,42.58967,9
Wasting My Time,Default,spotify:track:5dpAN1mjFPL38kh9kWsCiw,0.449,0.776,2,-5.594,1,0.0322,0.00171,0,0.0698,0.198,148.11,269307,4,19.83051,11
Ridin',Chamillionaire Featuring Krayzie Bone,spotify:track:3kZoay4ANo86ehb6s4RwS9,0.788,0.798,8,-4.68,0,0.0997,0.189,0,0.3,0.836,143.051,303053,4,41.35964,13
Wake Up,Hilary Duff,spotify:track:7qhUtJDCu1tYrdkIMPVYRc,0.63,0.825,4,-4.683,1,0.0447,0.0622,1.58e-06,0.215,0.285,120.829,217667,4,35.93097,8
U Don't Know Me,T.I.,spotify:track:2SuMoyOaAVBg5AzfKyZaKV,0.779,0.66,1,-4.854,1,0.17,0.0496,0,0.0825,0.526,83.914,243506,4,40.35071,13
21 Questions,50 Cent Featuring Nate Dogg,spotify:track:41bIQPBE1lFN0mmw6Lmssz,0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,224427,4,50.16441,10
These Are The Days,O-Town,spotify:track:4Mem5PZWPaqQ7X1bGysNxl,0.598,0.627,9,-6.323,1,0.038,0.000968,0,0.0626,0.432,119.991,263933,4,37.07733,11
Like I Love You,Justin Timberlake,spotify:track:6W2Ef5Ph6ILTUAedoQ3QIv,0.853,0.811,6,-4.926,0,0.0646,0.0439,0.000304,0.0703,0.901,114.961,283627,4,57.36947,14
Let's Get It Started,The Black Eyed Peas,spotify:track:3qK8x4GZcIkzTz9JEqvIF5,0.785,0.794,2,-2.197,1,0.113,0.103,0,0.196,0.783,105.0,217213,4,51.25644,7
Hip Hop Is Dead,Nas Featuring will.i.am,spotify:track:7iF9B5dbSOfEeznArGFHhn,0.758,0.74,0,-5.762,0,0.203,0.0155,0,0.229,0.619,110.831,225560,4,22.90289,6
This Christmas,Chris Brown,spotify:track:3W6PmtGTyLwWBWUYplSWHT,0.407,0.647,7,-6.031,0,0.125,0.384,0,0.0862,0.398,88.061,197560,1,37.74888,5
Marco Polo,Bow Wow Featuring Soulja Boy Tell'em,spotify:track:6PbmwI4M1degwom47uZc4H,0.872,0.695,5,-5.153,1,0.242,0.696,0,0.22,0.781,139.968,258577,4,35.50107,14
I Changed My Mind,Keyshia Cole Featuring Shyne,spotify:track:4w4RaMGPl2qnjSdPlp1KAE,0.507,0.686,4,-4.074,1,0.102,0.226,0,0.387,0.618,93.615,198680,4,43.84232,9
ASAP,T.I.,spotify:track:172Ck9s5X4oHmGAbjdoRmf,0.79,0.645,9,-5.426,1,0.317,0.335,0,0.405,0.583,158.13,284413,4,34.66587,14
The Wreckoning,Boomkat,spotify:track:7HUNuEyCOamNGaZbXXBviA,0.607,0.914,0,-2.951,0,0.0562,0.0163,0,0.323,0.716,95.257,189160,4,49.42028,8
Wasted,Carrie Underwood,spotify:track:5d98TnYzxQmFE4vKgzWXuT,0.548,0.775,8,-3.285,1,0.0306,0.0936,0,0.0721,0.311,94.998,274267,4,27.07609,12
The Anthem,Good Charlotte,spotify:track:0BRHnOFm6sjxN1i9LJrUDu,0.494,0.939,1,-3.127,1,0.126,0.00666,0,0.139,0.893,177.751,175093,4,15.89251,11
Mercy,Duffy,spotify:track:78twQ5XCFJMTE37ZSU0gsj,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.912,219920,4,41.63178,10
This Everyday Love,Rascal Flatts,spotify:track:7aNsPkxjfpxr6LM2Mg5sQr,0.673,0.812,0,-3.436,1,0.0468,0.348,0,0.106,0.96,95.024,184107,4,21.67837,9
Rubber Band Man,T.I.,spotify:track:5Rkbnhwkb6oiqq1HQcXirN,0.601,0.768,8,-5.712,1,0.386,0.141,0,0.482,0.634,152.45,347507,4,39.05513,13
Suds In The Bucket,Sara Evans,spotify:track:6NhpIdjYoufuNNlBsgOztc,0.511,0.903,10,-3.163,1,0.0397,0.052,0.000529,0.304,0.898,161.992,227267,4,30.10846,10
Under,Pleasure P,spotify:track:48TPQWN8wy8vgJ0rKWM0z3,0.675,0.678,5,-7.151,0,0.0625,0.202,1.49e-06,0.144,0.474,119.986,231160,4,31.21612,10
No Boundaries,Kris Allen,spotify:track:4K5LLD1QqDCYfCfe7MjAsG,0.449,0.789,3,-3.114,1,0.0351,0.00357,0,0.0816,0.251,141.922,210093,4,70.65415,8
Womanizer,Britney Spears,spotify:track:4fixebDZAVToLbUCuEloa2,0.724,0.695,11,-5.226,1,0.0622,0.073,0,0.0889,0.235,139.0,224400,4,28.08357,11
Don't Tell Me,Madonna,spotify:track:7DOtIhTTpPZyjvbO509hSC,0.699,0.618,7,-7.338,1,0.0594,0.0502,0.000925,0.0914,0.679,99.965,280973,4,58.59406,11
Inconsolable,Backstreet Boys,spotify:track:13J4KuQoJaf0ubp9gzPuFo,0.4,0.754,7,-3.899,1,0.0348,0.0186,0,0.316,0.231,160.031,216653,4,23.72415,14
Game's Pain,The Game Featuring Keyshia Cole,spotify:track:0jJNh8Ru3n4xLs3ZqHoo5E,0.754,0.769,6,-4.658,0,0.354,0.0863,0,0.0534,0.372,97.012,261773,4,31.05676,13
She Wolf,Shakira,spotify:track:4cS2HQ6jK80vqdY9ofpztx,0.865,0.69,7,-7.448,1,0.0444,0.289,0.0138,0.225,0.868,121.983,188867,4,52.72801,9
Paralyzer,Finger Eleven,spotify:track:28IEbk5a7twNTbUEvWslUb,0.644,0.939,11,-3.486,0,0.0456,0.157,0,0.233,0.861,106.031,208107,4,24.22389,8
Dilemma,Nelly Featuring Kelly Rowland,spotify:track:0ARK753YaiJbpLUk7z5yIM,0.727,0.552,2,-8.074,0,0.14,0.227,0.000164,0.198,0.607,168.189,289160,4,48.44116,10
It's Five O'Clock Somewhere,Alan Jackson & Jimmy Buffett,spotify:track:5oHHMDcVOmPSFrCgdbHPdb,0.713,0.772,2,-6.69,1,0.0372,0.208,0,0.211,0.88,125.202,230133,4,26.31016,11
Feel Good Time,P!nk Featuring William Orbit,spotify:track:2oBays3WwAHXspT84n5Lhg,0.558,0.823,10,-4.588,1,0.132,0.0102,9.45e-05,0.209,0.564,138.376,236773,4,32.47064,9
Crawling In The Dark,Hoobastank,spotify:track:3wli6CFsUwYEuLZTIuCwt3,0.57,0.915,6,-4.802,0,0.105,0.000273,8.48e-05,0.178,0.676,93.54,175227,4,22.31976,8
Aerials,System Of A Down,spotify:track:4e9eGQYsOiBcftrWXwsVco,0.364,0.922,0,-4.217,0,0.0566,0.000918,0.035,0.0696,0.227,79.342,235053,4,34.31224,7
One More Drink,Ludacris Co-Starring T-Pain,spotify:track:3FKxzkeotnNsCjhpICJhz7,0.511,0.752,10,-4.609,1,0.281,0.051,0,0.29,0.602,96.791,220827,4,24.78053,10
You're Beautiful,James Blunt,spotify:track:7j6C8ITuzhA7GHmj2z9mSd,0.66,0.183,3,-15.238,1,0.068,0.994,0.928,0.119,0.218,78.936,177066,4,28.33464,10
So What,P!nk,spotify:track:0JiY190vktuhSGN6aqJdrt,0.534,0.87,11,-3.078,0,0.0425,0.000329,0,0.241,0.462,126.019,215160,4,35.16635,8
Turn It Up,Chamillionaire Featuring Lil' Flip,spotify:track:3KcsyKN0GyGQYGZJJhIx3L,0.859,0.773,7,-4.549,1,0.266,0.00382,0,0.129,0.691,166.825,274227,4,33.95671,15
Trouble,P!nk,spotify:track:0qrGSKtrEj7PJAGVBFE9vG,0.575,0.933,7,-2.719,1,0.051,0.00822,0,0.244,0.848,135.5,193600,4,15.2389,12
My Destiny,Katharine McPhee,spotify:track:5pzOa6eAYbZ0TCmFhTRUzI,0.469,0.451,10,-7.242,1,0.0294,0.309,0,0.13,0.12,137.779,227400,4,35.29251,10
Fighter,Christina Aguilera,spotify:track:7nXq1vaZiz7PdbfojpPjW5,0.435,0.92,4,-1.357,0,0.201,0.235,0.000353,0.552,0.45,188.899,245960,4,38.90238,12
A Good Day To Run,Darryl Worley,spotify:track:6EFqjXS2NinmyYcUI25OdH,0.597,0.787,6,-5.322,1,0.0285,0.222,3.7e-05,0.0982,0.664,147.36,188573,4,40.63402,9
Play My Music,Jonas Brothers,spotify:track:5MTQbjkMmE6WsDQ8JlyEVo,0.471,0.875,2,-3.499,1,0.087,0.000652,0,0.239,0.759,177.98,197507,4,27.87034,7
How Do I Breathe,Mario,spotify:track:174rZBKJAqD10VBnOjlQQ3,0.684,0.455,5,-8.216,1,0.0307,0.215,1.08e-06,0.263,0.487,97.956,216893,4,31.29433,9
For You,Staind,spotify:track:464HG7mt7NNKtKY0Hco8Y8,0.318,0.958,10,-2.683,1,0.442,0.0603,4.68e-06,0.0981,0.3,163.089,206200,4,38.36981,11
You're The Only One,Maria Mena,spotify:track:5GdUQQ8WYOSwpgMad7k7Gy,0.687,0.584,9,-6.493,1,0.0326,0.0231,0,0.146,0.524,123.956,165000,4,23.08641,10
Ladies Love Country Boys,Trace Adkins,spotify:track:13Oda4GsHXzRAfquxWkrzA,0.661,0.959,7,-4.439,1,0.0408,0.0539,1.74e-05,0.381,0.96,116.284,221413,4,17.10427,11
Year 3000,Jonas Brothers,spotify:track:4zP7ADsgJgHGY6VzxbNp1z,0.659,0.857,11,-5.85,1,0.0437,0.0045,1.93e-06,0.335,0.798,106.965,201960,4,36.06539,8
Where'd You Go,Fort Minor Featuring Holly Brook,spotify:track:7pAT4dOUzjq8Ziap5ShIqC,0.684,0.819,1,-3.309,0,0.238,0.262,0.00197,0.113,0.25,179.999,231867,4,21.90591,12
Boulevard Of Broken Dreams,Green Day,spotify:track:5GorCbAP4aL0EJ16frG2hd,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,4,50.03367,11
Home To You,John Michael Montgomery,spotify:track:7qNHVajTi58llklLm4dMeA,0.646,0.366,5,-11.183,1,0.0233,0.582,0.000228,0.128,0.272,90.338,209067,4,45.47809,8
Nothin' Better To Do,LeAnn Rimes,spotify:track:0bl8cC6oBCt96U8MovxhV8,0.451,0.911,5,-3.668,0,0.143,0.254,0,0.17,0.455,198.075,266507,4,27.54581,14
U Don't Have To Call,Usher,spotify:track:5PCJldueshnwqQVjS16543,0.793,0.568,1,-4.958,1,0.0459,0.0478,3.57e-05,0.0304,0.806,100.005,269400,4,33.66576,14
Just Might (Make Me Believe),Sugarland,spotify:track:4MSnF5Ajr8P0LqC4Zd66DH,0.487,0.504,1,-5.207,1,0.0261,0.123,0,0.109,0.331,139.717,247800,4,37.96327,12
Let Me Go,3 Doors Down,spotify:track:3AL354AEtM4Yybhkct22Z0,0.561,0.544,4,-5.221,1,0.0261,0.494,0,0.0852,0.599,91.998,227640,4,33.01718,12
Like A Stone,Audioslave,spotify:track:3YuaBvuZqcwN3CEAyyoaei,0.614,0.568,7,-5.477,0,0.0276,0.00797,0,0.0997,0.516,107.849,293960,4,54.6688,12
What's Luv?,Fat Joe Featuring Ashanti,spotify:track:2mKouqwAIdQnMP43zxR89r,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-05,0.108,0.919,93.955,267093,4,44.68763,11
Here For The Party,Gretchen Wilson,spotify:track:0SuzUhWAgStNIMZR4jEGgk,0.656,0.717,0,-4.871,1,0.0279,0.0127,1.22e-05,0.904,0.809,123.988,196760,4,41.24559,7
Heartless,Kanye West,spotify:track:4EWCNWgDS8707fNSZ1oaA5,0.79,0.647,10,-5.983,0,0.136,0.0515,0,0.248,0.654,87.999,211000,4,55.88007,11
Senorita,Justin Timberlake,spotify:track:0aj2QKJvz6CePykmlTApiD,0.841,0.629,1,-5.351,1,0.0442,0.0729,0,0.0742,0.87,97.963,294867,4,38.04473,13
The Outsider,A Perfect Circle,spotify:track:6CqYhhUPJORx1vvdTNc8jv,0.328,0.842,6,-6.644,1,0.0882,0.000111,0.803,0.0496,0.422,113.329,246000,4,18.81644,11
Three Wooden Crosses,Randy Travis,spotify:track:1S4fpfX2u0hzFD9vb6FEB6,0.523,0.501,1,-9.276,1,0.0366,0.459,0,0.0818,0.391,158.179,201267,4,37.75224,9
Party To Damascus,Wyclef Jean Featuring Missy Elliott,spotify:track:39oQqEAZkn0ZerKmZnZo5c,0.691,0.873,8,-3.519,1,0.151,0.125,0,0.0913,0.538,99.997,243400,4,66.01003,8
All The Above,Maino Featuring T-Pain,spotify:track:1z667LebVh3DtYNrVJEao0,0.374,0.888,8,-3.197,1,0.12,0.0762,0,0.202,0.365,148.828,319940,4,23.78635,13
Absolutely (Story Of A Girl),Nine Days,spotify:track:3mNecsYFb6LQg7822DPXCP,0.481,0.94,7,-5.204,1,0.066,0.000891,0,0.0939,0.66,96.493,189333,4,108.63057,6
Naggin,Ying Yang Twins,spotify:track:4QEoAZj6fVeSHj9ti2JpN8,0.708,0.854,1,-5.724,0,0.0322,0.000682,0,0.278,0.914,100.005,263227,4,37.80849,11
Trading Places,Usher,spotify:track:5yC7WplXvhIHsp8NBYV5dT,0.696,0.643,0,-5.218,1,0.0447,0.000153,1.03e-05,0.156,0.332,146.005,268240,4,79.66612,12
Sissy's Song,Alan Jackson,spotify:track:68qJGt0E1gB4MaQOZcGGK5,0.721,0.253,5,-12.582,1,0.0277,0.912,1.27e-05,0.105,0.43,92.089,182973,4,38.38411,8
Beautiful,Akon Featuring Colby O'Donis & Kardinal Offishall,spotify:track:7rv0UuxMX7CpUUwEE1jVrd,0.743,0.948,0,-4.445,0,0.0893,0.122,0,0.112,0.614,130.024,312987,4,42.79389,17
Where Do We Go From Here,Filter,spotify:track:4T1Dz6BRAxk1BnSXxsbxGA,0.501,0.785,7,-6.205,1,0.0329,0.000273,0.0128,0.36,0.21,94.109,334933,4,47.03959,10
Guerrilla Radio,Rage Against The Machine,spotify:track:1wsRitfRRtWyEapl0q22o8,0.599,0.957,11,-5.764,1,0.188,0.0129,7.06e-05,0.155,0.489,103.68,206200,4,39.01876,10
Catch Me,Demi Lovato,spotify:track:7eM88DF4yL4hpNnB6oJLnD,0.289,0.292,4,-11.991,1,0.048,0.491,0,0.255,0.491,185.425,190000,4,33.1583,9
Killa,Cherish Featuring Yung Joc,spotify:track:5KzHTHTjftb7QFh5GicRnO,0.796,0.705,5,-4.82,0,0.0358,0.0332,2.14e-06,0.0809,0.774,113.964,228973,4,20.6832,9
Carlene,Phil Vassar,spotify:track:339hc1FygD8oJl4kg24IjG,0.587,0.88,4,-5.725,1,0.0324,0.0784,0,0.182,0.778,129.222,246240,4,20.93198,10
Austin,Blake Shelton,spotify:track:2WQAknZHrJAEQOFXe0F44P,0.605,0.609,7,-7.063,1,0.0278,0.188,0,0.0982,0.275,119.914,230333,4,40.549,10
Back Like That,Ghostface Killah Featuring Ne-Yo,spotify:track:5BpSkQX8evaOZATpl9bFoe,0.718,0.663,8,-5.154,1,0.19,0.013,0,0.0631,0.488,95.728,242000,4,42.12239,10
Back Then,Mike Jones,spotify:track:5krOROgmf8adn3SJzeKLZy,0.776,0.736,9,-6.308,1,0.255,0.0101,0,0.18,0.536,159.838,244187,4,33.46182,13
Break It Off,Rihanna & Sean Paul,spotify:track:4PgtB6Sul8WDTRZCe5e8St,0.897,0.738,10,-5.314,0,0.228,0.0166,0,0.0573,0.798,133.966,213373,4,43.84836,10
Firecracker,Josh Turner,spotify:track:6qqZ3ZyjCrXNdrRB17qX5k,0.441,0.966,1,-5.887,0,0.092,0.0791,0.000509,0.0839,0.754,174.576,208787,3,35.72198,11
Addicted,Saving Abel,spotify:track:3pxCXv0NACYfYnLjFcQW5D,0.512,0.865,7,-4.146,1,0.0338,0.000821,0,0.0982,0.529,138.017,222827,4,71.29522,7
Two Wrongs,Wyclef Jean Featuring Claudette Ortiz,spotify:track:632GESqggMN84rS3sRXy0K,0.662,0.613,9,-7.553,1,0.189,0.0899,0,0.0831,0.401,83.015,231133,4,44.553,10
Never Let You Go,Third Eye Blind,spotify:track:1sxUaLi0G2vB7dl4ogtCxH,0.728,0.94,4,-5.034,1,0.0368,0.0814,0.000162,0.109,0.967,113.76,237240,4,42.92495,11
Feel The Girl,Ms. Jade,spotify:track:1ONo2x3Lv4vhWoEd5A7U4q,0.919,0.627,4,-7.927,0,0.247,0.477,0.000271,0.105,0.721,103.888,246133,4,56.35901,12
Little Moments,Brad Paisley,spotify:track:7nJrhBDkUSHASFzopvgygk,0.558,0.551,9,-6.333,1,0.0263,0.245,4.19e-06,0.231,0.347,78.374,221067,4,23.79451,11
Like We Never Loved At All,Faith Hill,spotify:track:5tdbsJQ86BVvjmpTikVP7q,0.497,0.468,2,-8.182,1,0.0286,0.0817,0,0.112,0.285,133.789,257693,4,38.47698,11
My Immortal,Evanescence,spotify:track:4UzVcXufOhGUwF56HT7b8M,0.19,0.265,9,-9.206,1,0.0356,0.863,0,0.134,0.101,79.012,262533,4,39.13163,12
I'm Not Okay (I Promise),My Chemical Romance,spotify:track:7lRlq939cDG4SzWOF4VAnd,0.21,0.94,9,-3.427,1,0.123,0.00602,0,0.269,0.255,179.722,186480,4,27.28778,10
If I Fall You're Going Down With Me,Dixie Chicks,spotify:track:2MMZ1Llts0rTaU834P2Xct,0.722,0.81,8,-7.463,1,0.0336,0.119,7.13e-06,0.377,0.561,123.272,183200,4,25.1467,6
Take You Down,Chris Brown,spotify:track:1vwUsp52io0AGQ5yv470IC,0.387,0.64,11,-5.817,0,0.081,0.107,0,0.319,0.617,59.989,245933,4,43.78738,6
Let's Get Away,T.I.,spotify:track:7pjl3P3jnqdItN1beCrJS1,0.567,0.826,10,-4.678,0,0.443,0.342,0,0.135,0.726,84.814,278720,4,75.42,9
Hot In Herre,Nelly,spotify:track:04KTF78FFg8sOHC1BADqbY,0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,228240,4,28.44537,10
Duffle Bag Boy,Playaz Circle Featuring Lil Wayne,spotify:track:09lqmgrszQIGrS5tFlrmhE,0.66,0.65,1,-10.516,0,0.227,0.0543,0,0.237,0.685,143.922,238387,4,23.62248,14
Weak And Powerless,A Perfect Circle,spotify:track:7gDVjl5fEw2OPAtjbW4LzR,0.483,0.841,1,-7.494,0,0.0523,0.000172,0.861,0.108,0.129,159.747,195133,3,36.73689,9
Mountains,Lonestar,spotify:track:0iTR57bhc1jm1tf9j5XDhh,0.458,0.767,3,-4.3,1,0.0481,0.196,0,0.0564,0.347,162.063,234400,4,26.5583,10
Chasing Cars,Snow Patrol,spotify:track:11bD1JtSjlIgKgZG2134DZ,0.563,0.592,9,-4.571,1,0.0276,0.209,5.08e-05,0.132,0.136,104.016,267933,4,19.37993,17
Last Time,Trey Songz,spotify:track:6UBqk9rh6e2Rj7LLzDjn6R,0.629,0.624,2,-7.957,1,0.0915,0.209,0,0.215,0.66,119.964,261707,4,35.29111,12
21 Guns,Green Day,spotify:track:64yrDBpcdwEdNY9loyEGbX,0.268,0.742,5,-4.939,1,0.0355,0.0518,0,0.626,0.416,159.779,321093,4,41.38655,9
Me Enamora,Juanes,spotify:track:5BY0p2EH4EznNZ0MFD9mjt,0.676,0.839,4,-3.922,0,0.033,0.0175,0,0.0885,0.891,94.013,192613,4,20.26565,8
Balla Baby,Chingy,spotify:track:6HFXjB2fvQUBuE3B5kmvfW,0.928,0.643,11,-5.48,0,0.0759,0.0527,0,0.0988,0.895,93.006,215907,4,26.76394,9
These Words,Natasha Bedingfield,spotify:track:6QLU1GKy2Zh2mOh2uoJ0TV,0.734,0.635,5,-7.03,1,0.0816,0.0322,0,0.0808,0.931,96.99,216360,4,28.57958,9
La La Land,Demi Lovato,spotify:track:0M9VqYG0wVun054JIdwFO8,0.467,0.919,6,-2.255,0,0.069,0.0149,0,0.0193,0.706,169.987,196467,4,48.45074,5
Hustler's Ambition,50 Cent,spotify:track:3LkNAm9o0rHqLh329QPPkz,0.656,0.83,1,-4.142,1,0.302,0.402,3.06e-06,0.101,0.765,83.867,185676,4,54.85975,6
Torn,LeToya,spotify:track:6GPiKalxD23rJirHKJm00X,0.422,0.894,11,-3.507,0,0.332,0.262,0,0.142,0.636,152.17,249253,4,33.0475,12
Rock Star,Hannah Montana,spotify:track:7smCjIc7MoUM4ay55LQrdu,0.482,0.945,2,-3.969,1,0.124,0.00436,1.41e-06,0.364,0.626,160.792,178560,4,65.47339,9
Love Song,311,spotify:track:3mtukCAgd0mE260QcBfXAX,0.625,0.686,9,-8.337,0,0.0309,0.0154,0.0499,0.0932,0.556,139.817,211693,4,32.51287,11
Feelin' Way Too Damn Good,Nickelback,spotify:track:4i2WUspbfNZCnhkypoFKrM,0.51,0.818,5,-5.626,1,0.0415,0.000722,0.000659,0.151,0.395,156.05,256453,4,27.13306,15
The Rock Show,Blink-182,spotify:track:2ydUT1pFhuLDnouelIv4WH,0.41,0.959,9,-4.563,1,0.0869,0.000324,0,0.0766,0.83,193.155,171600,4,23.18083,10
Johnny & June,Heidi Newfield,spotify:track:6FmgSnILynpsvDmWTE9uPW,0.592,0.515,5,-6.486,1,0.0299,0.458,1.28e-06,0.116,0.269,141.949,218453,4,42.05392,9
We Thuggin',Fat Joe Featuring R. Kelly,spotify:track:2EcW94ak7kYH4mDMvI7iWg,0.896,0.649,8,-3.792,1,0.208,0.177,0,0.0759,0.822,99.107,213533,4,40.97848,10
Damaged,TLC,spotify:track:4pKIh0OVXamva9kZA3feF1,0.677,0.92,2,-5.013,1,0.0304,0.0262,5.08e-05,0.173,0.711,95.006,231373,4,40.12613,9
On A Night Like This,Trick Pony,spotify:track:4ukCThz76ZkKJzTlmDlKpa,0.599,0.776,5,-5.292,1,0.0437,0.0443,0,0.0379,0.831,117.912,210427,4,45.62347,7
I Will Be,Leona Lewis,spotify:track:4gJxLdiZXkKiSbvpFHNu8n,0.406,0.6,7,-4.157,1,0.0298,0.132,0,0.15,0.205,149.987,238640,4,29.675,11
Potential Breakup Song,Aly & AJ,spotify:track:11dxtPJKR4E0wlSr0A0t47,0.572,0.89,6,-4.139,0,0.039,0.00082,0.00937,0.564,0.765,158.038,219773,4,39.57792,10
Stealing Cinderella,Chuck Wicks,spotify:track:6aOdhGqD0xuFM0OauOedNl,0.486,0.394,8,-8.728,1,0.0305,0.454,1.62e-05,0.122,0.32,69.467,242987,4,49.54572,13
Stay Gone,Jimmy Wayne,spotify:track:2HEMdZPNfOLF9W3LeE7dkC,0.52,0.515,9,-5.497,1,0.0276,0.0976,0,0.271,0.193,142.086,226600,3,38.79077,13
Behind Blue Eyes,Limp Bizkit,spotify:track:1MTQHCpraD4S8g5PAFKzoj,0.595,0.489,7,-6.66,1,0.0271,0.497,0,0.119,0.0902,120.315,269973,4,35.94478,13
Save Room,John Legend,spotify:track:3sTc75CCyIw4FPs6cXkOe7,0.69,0.572,7,-6.131,1,0.0264,0.0457,0,0.0969,0.375,111.919,235667,4,32.95114,11
Your Everything,Keith Urban,spotify:track:3IgStZuiKavUbUPWn3Pyy6,0.549,0.54,9,-5.76,1,0.027,0.0399,0,0.0688,0.361,139.714,239360,4,42.80577,11
Big Things Poppin' (Do It),T.I.,spotify:track:0eMdAjfAfGS1AoeXgiyGXP,0.597,0.715,7,-6.741,1,0.036,0.00425,0.911,0.191,0.539,169.036,289987,4,47.06255,11
