Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Wrong,Everything But The Girl,spotify:track:14sTWPWAzDuWAbTBqq51jD,0.797,0.544,10,-11.154,0,0.0476,0.00157,0.121,0.117,0.555,123.224,276693,4,24.15026,12
I Know Where It's At,All Saints,spotify:track:4pGGt0NM4C8GuoaeN6L3Hq,0.684,0.737,6,-7.068,1,0.053,0.0221,3.85e-06,0.154,0.712,97.472,293733,4,40.2023,11
I'm Leaving,Aaron Tippin,spotify:track:7k5av5sKePQfO6IYC1rUCF,0.568,0.505,2,-6.61,1,0.0236,0.459,1.36e-05,0.119,0.336,76.938,201773,4,37.34347,9
Four Leaf Clover,Abra Moore,spotify:track:69Icug2F3NaW6jiCrhHPMf,0.672,0.776,2,-6.351,1,0.0323,0.12,4.1e-05,0.102,0.973,127.992,213840,4,16.08955,10
How Do You Fall In Love,Alabama,spotify:track:3FyENMn4WCKn7Zwfs835Pc,0.44,0.17,2,-13.266,1,0.0271,0.57,1.28e-05,0.122,0.272,84.565,179827,4,20.68255,11
Sentimental,Kenny G,spotify:track:5I7uF6AdRy5SbtHE6k1QJo,0.426,0.269,8,-14.857,1,0.029,0.0348,0.0593,0.101,0.135,139.813,395040,4,55.74302,19
What's It To You,Clay Walker,spotify:track:346GCw2msr77HA5I5NFsKS,0.722,0.571,2,-13.225,1,0.0363,0.026,0,0.112,0.928,117.813,166627,4,58.62053,7
This Time Make It Funky,Tracie Spencer,spotify:track:29PVuKcHn9oSr9ziAbQmyY,0.776,0.83,0,-9.532,1,0.0812,0.0269,0.00267,0.0416,0.792,113.624,326400,4,35.2608,11
Ruffneck,MC Lyte,spotify:track:5BC50dLe7dZKVc3gPvJRx9,0.709,0.902,1,-3.392,0,0.188,0.0364,0,0.0219,0.878,204.317,237267,4,27.60576,13
It's Not Right But It's Okay,Whitney Houston,spotify:track:7861kBrZ5aw7o4NfggcyYW,0.806,0.802,1,-7.076,1,0.102,0.162,0.000885,0.0698,0.529,127.931,292400,4,39.3305,13
Get Away,Bobby Brown,spotify:track:62cC8knNydvmC1JPZExWTD,0.816,0.765,1,-6.538,0,0.0378,0.0264,1.66e-05,0.0389,0.856,111.751,310497,4,23.66077,16
Deeper Shade Of Soul,Urban Dance Squad,spotify:track:4KRMoo8vKWavy5f6dFpFmS,0.76,0.767,7,-6.155,1,0.0313,0.11,0.000718,0.0314,0.821,113.425,272907,4,43.40602,11
Black Or White,Michael Jackson,spotify:track:7EsjkelQuoUlJXEw7SeVV4,0.518,0.9,9,-3.748,1,0.0933,0.172,0.0315,0.0713,0.872,115.029,254933,4,25.78666,9
Baby Got Back,Sir Mix-A-Lot,spotify:track:1SAkL1mYNJlaqnBQxVZrRl,0.926,0.669,1,-11.271,1,0.301,0.0051,0,0.0887,0.642,128.462,262827,4,33.2001,12
2 Legit 2 Quit,M.C. Hammer,spotify:track:1qBKIzLOF2weMshfS19TII,0.841,0.856,1,-8.324,1,0.0637,0.0138,0.000456,0.0401,0.649,124.386,335773,4,17.33725,19
What Are You Doing With A Fool Like Me,Joe Cocker,spotify:track:1ADmyvNaireK0kH2xNdVyO,0.335,0.549,8,-11.024,1,0.0302,0.252,0,0.0822,0.48,141.547,290160,4,39.31788,12
Love Me Good,Michael W. Smith,spotify:track:4ynh61vZS9j5L6xC63U11q,0.652,0.931,7,-8.01,1,0.0612,0.000654,2.13e-05,0.0697,0.578,110.253,281200,4,18.86398,11
No Fool No More,En Vogue,spotify:track:1RhaF2Eq1Zg1zR1MIaY9I1,0.53,0.679,2,-5.987,0,0.0523,0.444,0,0.0728,0.338,76.045,257573,4,35.00537,10
Simple Life,Elton John,spotify:track:1KkPY76tgPzEnL8hdqTiIu,0.663,0.788,5,-7.484,1,0.0314,0.00838,0.143,0.19,0.476,101.779,386000,4,42.68993,23
For You I Will,Aaron Tippin,spotify:track:0A9UuGGkuYnRy9JqMBSAWb,0.652,0.561,1,-7.271,1,0.0247,0.137,0.00309,0.12,0.385,107.747,211733,4,36.36862,10
Music Of My Heart,'N Sync & Gloria Estefan,spotify:track:0M3ZIWNcizkhYFvn6RuCEz,0.375,0.556,11,-7.201,1,0.0411,0.398,0,0.0956,0.398,111.824,271160,4,25.3909,11
Deeper,Boss,spotify:track:6PZ4laM20qkvIrgji3NLsK,0.631,0.848,6,-6.435,0,0.338,0.055,0,0.385,0.679,83.155,241560,4,22.23523,13
Stranger In My Mirror,Randy Travis,spotify:track:6T7Je3bIf8fU11OI4Yhf3C,0.705,0.7,8,-5.626,1,0.0318,0.617,0,0.155,0.89,139.818,195467,4,41.09168,8
Will You Marry Me?,Paula Abdul,spotify:track:2I0O4qU0DVUvSCKLW0Bvs6,0.623,0.7,11,-7.9,1,0.0575,0.422,3.12e-05,0.31,0.548,149.726,264867,3,48.26331,12
"Get It Up (From ""Poetic Justice"")",TLC,spotify:track:3GrH2iOYpYAqfzFPAi0ZUI,0.751,0.874,7,-5.509,1,0.0348,0.0422,0.0139,0.0642,0.754,104.89,254667,4,59.83183,10
How About That,Bad Company,spotify:track:0cpI4jYr4D2W7knJg4nvKn,0.661,0.504,2,-10.176,1,0.0279,0.00103,0.0174,0.0735,0.156,113.129,326707,4,35.10424,14
"Stay (Faraway, So Close!)",U2,spotify:track:1E1ylgIWTW2yE0glywYLb6,0.561,0.51,8,-12.175,1,0.0258,0.186,0.0575,0.0674,0.719,94.079,298427,4,33.20494,16
Never Leave Me Alone,Nate Dogg Featuring Snoop Doggy Dogg,spotify:track:6lah2pPQVdTsfoMSHkyYmn,0.821,0.549,8,-3.591,1,0.0371,0.0437,0,0.0737,0.963,100.023,360507,4,30.97036,16
Shifftee,Onyx,spotify:track:5UFVE5WExZrKwRCMtK1CRv,0.836,0.56,8,-9.039,1,0.2,0.00232,0.00228,0.0647,0.273,98.153,205027,4,20.76909,11
My Name Is Not Susan,Whitney Houston,spotify:track:7623p8KZ24WTeO0NeIb4tV,0.787,0.899,7,-7.896,1,0.0562,0.178,0,0.358,0.536,101.098,279840,4,32.64162,12
Sesame's Treet,Smart E's,spotify:track:1dqgx06EhFMvMqkWjGrOmE,0.751,0.908,7,-7.495,0,0.0897,0.000588,0.0599,0.0246,0.744,144.912,210663,4,38.93232,12
Special,Garbage,spotify:track:3osBuOGzBR4wCFd5oHm0Un,0.443,0.944,0,-3.71,0,0.0377,8.79e-05,0.000542,0.369,0.573,131.828,223603,4,26.20861,12
Baby You Know,The O'Jays,spotify:track:3h66kAaZiXZk5RyU9PDsQ8,0.68,0.454,10,-7.464,0,0.0376,0.457,0,0.258,0.315,109.798,281472,4,32.94409,11
All My Life,K-Ci & JoJo,spotify:track:5GorFaKkP2mLREQvhSblIg,0.629,0.511,1,-8.651,1,0.0326,0.114,3.91e-06,0.0588,0.181,128.038,331240,4,24.89624,12
Real Muthaphuckkin G's,Eazy-E,spotify:track:53BZ6XygAoubR5DU5w38Vq,0.724,0.853,11,-3.895,0,0.283,0.0164,0,0.65,0.775,170.51,332733,4,21.25025,13
This Old Heart Of Mine,Rod Stewart With Ronald Isley,spotify:track:1JJNgkcjMOBk8py4nUmxTw,0.676,0.852,2,-6.792,1,0.0364,0.331,0,0.0683,0.697,119.814,251840,4,31.34271,14
NAStradamus,Nas,spotify:track:5IUceLAshLX0OSTAdSLcPv,0.823,0.62,8,-8.002,1,0.329,0.000484,0,0.494,0.628,90.57,251933,4,33.8052,9
Fool For Your Loving,Whitesnake,spotify:track:0BdTZNyYnSIDmkqjxSB0ef,0.503,0.943,9,-4.951,0,0.0403,0.00171,4.1e-05,0.253,0.536,125.861,248547,4,21.3616,12
Humpin' Around,Bobby Brown,spotify:track:36tOpYpo1omPwIab8ebEkW,0.71,0.8,1,-7.141,1,0.04,0.00223,0.211,0.0455,0.61,110.211,378493,4,67.71824,14
Strawberry Wine,Deana Carter,spotify:track:3ODF56f90W3qxDqxHAUi3v,0.558,0.435,1,-6.812,1,0.0264,0.302,0,0.0351,0.199,122.385,290467,3,35.1781,14
You Could Be Mine,Guns N' Roses,spotify:track:0dlTGl67UFWcKupzkxZYOn,0.35,0.985,10,-5.676,0,0.122,0.00876,0.551,0.36,0.323,151.007,343640,4,79.15131,15
Higher Ground,UB40,spotify:track:3mDoAC8R1miOQ6Ld1NkAYH,0.799,0.504,2,-12.874,1,0.045,0.074,0.000609,0.118,0.92,101.067,261240,4,25.28552,13
What Time Is Love?,The KLF,spotify:track:2aS9u5Bh0PkoeDamlXYDxE,0.618,0.749,6,-9.841,1,0.0803,0.00187,9.51e-05,0.213,0.669,120.099,214320,4,48.61253,11
Gypsy Woman (She's Homeless),Crystal Waters,spotify:track:1SShxVVBeZBCY7WddnksPz,0.484,0.641,5,-12.612,1,0.0377,0.000779,0.278,0.0738,0.181,119.981,451827,4,41.06879,14
Breakfast At Tiffany's,Deep Blue Something,spotify:track:1uzWOoJdADfstQuFtQFTUn,0.622,0.829,2,-5.548,1,0.029,0.11,0,0.0954,0.539,110.367,257373,4,43.37023,13
All Night Long,Faith Evans Featuring Puff Daddy,spotify:track:4Bh83s84d9YUiuLzeuF24N,0.712,0.773,11,-4.595,0,0.271,0.0243,0,0.13,0.699,100.409,234253,4,45.21971,12
For A Little While,Tim McGraw,spotify:track:6SvT6aiC3gfSZsNZBpPH4c,0.554,0.815,7,-7.954,1,0.0256,0.133,0,0.0778,0.618,99.333,213893,4,22.05685,11
She's So High,Tal Bachman,spotify:track:7mnGQesk1TzQLzQ9bYWZPR,0.537,0.84,9,-4.626,1,0.0363,0.2,2.15e-06,0.0998,0.211,124.269,224693,4,38.78852,10
Action,Terror Fabulous Featuring Nadine Sutherland,spotify:track:42F0eI7tFI8Xez4iqXObBt,0.62,0.477,6,-12.277,0,0.169,0.187,0,0.0522,0.757,123.876,201747,5,73.90144,9
Far Behind,Candlebox,spotify:track:3mhOmh4tRKsMfnRmgZfeBm,0.552,0.645,7,-6.595,1,0.0268,0.00187,1.38e-06,0.0424,0.588,89.518,299733,4,97.57176,7
(Can't Live Without Your) Love And Affection,Nelson,spotify:track:3JjY2L2bqql54j1SjnjQ23,0.541,0.904,1,-6.384,1,0.0404,0.0423,0,0.0589,0.833,121.387,236435,4,36.0246,10
Who Do U Love,Deborah Cox,spotify:track:54lhKZ69xX8TeHRgWNU3rU,0.69,0.888,6,-5.781,0,0.186,0.163,2.25e-05,0.659,0.686,87.918,262933,4,28.1395,11
Little Miracles (Happen Every Day),Luther Vandross,spotify:track:4vgxvqlt55AJHhUxMIUgJA,0.66,0.464,11,-12.266,0,0.0309,0.355,0,0.157,0.233,122.021,281467,4,51.97218,9
Rodeo,95 South,spotify:track:3eMVOlY4PqhG4e9K4epxbn,0.884,0.823,7,-7.225,1,0.0483,0.012,0.0358,0.251,0.657,132.039,212733,4,29.72111,10
Angels Would Fall,Melissa Etheridge,spotify:track:5vuLPGz5irIX7TAHsFKQcQ,0.472,0.714,7,-7.546,0,0.0248,0.102,2.91e-06,0.0485,0.7,92.874,279573,4,37.51236,11
Spin Spin Sugar,Sneaker Pimps,spotify:track:1VBqM3nA6ibDNTYEsS4RVR,0.566,0.918,0,-5.573,0,0.0448,0.000288,0.00077,0.249,0.22,128.893,215400,4,30.0968,10
Pull Up To The Bumper,Patra,spotify:track:1zGurRysA9yFI5qa7gaR8O,0.798,0.801,1,-5.858,1,0.139,0.0773,0.000384,0.2,0.667,107.516,291493,4,17.39516,14
Missing You Now,Michael Bolton,spotify:track:7ho5FKdNqmmbCpXYcyDH8c,0.62,0.508,7,-11.621,1,0.0272,0.118,0,0.187,0.289,95.01,273307,4,34.87372,16
Backwater,Meat Puppets,spotify:track:3KZVWVH4epY2JGaqRs8bqg,0.495,0.84,9,-6.613,1,0.0446,0.13,0.00151,0.185,0.478,111.82,220533,4,39.01494,12
Mind Blowin',Smooth,spotify:track:4kYBrdNJUdoB7iJs9WJMvu,0.768,0.847,7,-4.652,1,0.122,0.00412,0,0.0843,0.653,95.046,255960,4,17.44817,14
Love Will Lead You Back,Taylor Dayne,spotify:track:3HLgjHYaEhKFvV4SSvI9Te,0.547,0.513,1,-7.006,1,0.0267,0.201,0,0.0866,0.2,73.214,277600,4,42.80697,9
Stranded,Heart,spotify:track:5KwYd278TmyAkLs686tsyw,0.388,0.55,6,-9.903,1,0.0311,0.157,0,0.0913,0.253,159.978,238827,3,30.58233,11
Could've Been Me,Billy Ray Cyrus,spotify:track:6x3GOzUYQE9nmQYSY8Lyrg,0.62,0.611,7,-10.531,1,0.0336,0.0743,0,0.101,0.506,120.468,224773,4,30.05559,12
Runaway Train,Soul Asylum,spotify:track:3TW48DvQ7ChwY1Yy1tkMaP,0.613,0.72,0,-7.957,1,0.0425,0.0132,0,0.104,0.561,117.341,265867,4,26.84971,11
What About Us,Total,spotify:track:6Ph7bndA7A5ExoHIZPX4TJ,0.736,0.721,1,-6.188,1,0.0396,0.0143,0,0.0451,0.72,96.365,243783,4,44.82272,11
Rubberband Girl,Kate Bush,spotify:track:6d77bS8aW1nnIoAbyMTri1,0.625,0.786,1,-9.377,1,0.0291,0.0765,0.416,0.205,0.898,120.094,282200,4,40.75431,13
Never Make A Promise,Dru Hill,spotify:track:0YPUjnI3WAkJPAsPkantHe,0.733,0.471,9,-8.157,0,0.0285,0.268,0,0.241,0.468,113.228,328400,4,21.56484,13
Rosealia,Better Than Ezra,spotify:track:2NlX2HYLvnqpD8v1sBOUyK,0.392,0.676,7,-11.914,1,0.0327,0.00567,0.000111,0.155,0.548,120.926,278973,4,164.10108,5
Talk Show Shhh!,Shae Jones,spotify:track:7hx9lupBCq8SSr1Lm6l0on,0.884,0.26,10,-7.458,0,0.0558,0.0244,0,0.0688,0.516,121.937,252819,4,47.96398,9
Everything,Jody Watley,spotify:track:5p4xF15jnsw1rfi55Gv1lU,0.57,0.692,0,-9.551,1,0.0303,0.584,0.0112,0.203,0.693,163.972,255413,4,44.35379,12
Free Your Mind,En Vogue,spotify:track:2vG1yrWSMiL6egg6w4e9ma,0.765,0.831,7,-6.522,1,0.0565,0.0894,0,0.393,0.809,100.026,293106,4,54.37709,9
Joy,BLACKstreet,spotify:track:08TTz3bxSStwQKxZ8bEJ8C,0.661,0.493,8,-8.485,0,0.0326,0.217,0,0.0664,0.201,95.021,295800,4,23.07847,16
I'm Alright,Jo Dee Messina,spotify:track:5hfSzCdcDF9Dnk6ufzeSAR,0.764,0.632,0,-7.452,1,0.404,0.505,0,0.976,0.744,95.966,213440,4,114.83597,6
Beyond The Invisible,Enigma,spotify:track:5gPdjsmYkLm5FWT2PXIhnF,0.422,0.773,7,-7.921,0,0.0371,0.0524,0.0166,0.107,0.186,99.004,275200,4,19.95162,11
Naked Eye,Luscious Jackson,spotify:track:6YtkOhiHmf46w1noltVnF2,0.737,0.657,4,-10.962,0,0.0284,0.0863,0.0339,0.0953,0.76,131.022,280693,4,31.22806,16
Please Don't Go,Immature,spotify:track:2FJiNQbxS33DkE0w5IXoxc,0.584,0.331,4,-9.091,0,0.0317,0.295,8.49e-05,0.115,0.271,131.741,271933,4,29.11092,13
Sweet Sexy Thing,Nu Flavor Featuring Roger,spotify:track:4C1F2wkwri8EVTKoB24PbW,0.824,0.574,1,-7.541,0,0.0324,0.308,0,0.0668,0.781,103.179,285760,4,37.37065,15
Give It To You,Jordan Knight,spotify:track:6xNnPtnmqpktZLFkgT21u7,0.83,0.655,7,-7.072,1,0.0544,0.0552,1.09e-06,0.0567,0.653,134.869,289760,4,33.32386,11
A Face In The Crowd,Tom Petty,spotify:track:4tSZr210OTY6upjNYfEYUI,0.678,0.619,4,-13.386,0,0.0266,0.114,0.005,0.0609,0.803,105.577,239307,4,42.88478,12
I've Been Thinking About You,Londonbeat,spotify:track:6bnKiqeXIQjOpZZSy0qTg7,0.743,0.712,1,-6.012,1,0.0628,0.118,0,0.166,0.89,113.664,204728,4,18.93686,12
Falling,Montell Jordan,spotify:track:6b0mf7tkMei83pEeITIqIf,0.742,0.424,0,-5.696,1,0.0457,0.119,0.0104,0.263,0.414,79.956,241533,4,48.91839,8
In These Arms,Bon Jovi,spotify:track:0vTKR5TQD03kASmEGlyDF3,0.51,0.915,4,-3.036,1,0.0562,0.00884,1.75e-05,0.205,0.459,123.257,319227,4,54.06016,13
He Didn't Have To Be,Brad Paisley,spotify:track:1LONTBZZRxDVx4wEvdcCLd,0.476,0.443,9,-7.563,1,0.0282,0.105,7.97e-06,0.123,0.165,72.888,282227,4,39.81799,12
Get Here,Oleta Adams,spotify:track:1KT3ndndHOGXePgC4o0Jq9,0.28,0.211,10,-16.333,1,0.0357,0.771,0,0.125,0.223,74.106,276733,3,25.70277,9
As Long As It Matters,Gin Blossoms,spotify:track:4LR75dqM5Y1SUVzxxvnnt1,0.395,0.727,7,-7.58,1,0.0294,0.0157,0.000871,0.122,0.649,180.789,271840,4,24.77232,15
It's A Party,Busta Rhymes Featuring Zhane,spotify:track:0Ml8PkxnlGUrrMPpJWPBc3,0.665,0.657,5,-8.805,0,0.274,0.0823,0,0.176,0.786,178.033,277440,4,45.75802,11
Heavy,Collective Soul,spotify:track:3vqt0fEt6I52ANHu7mAlIP,0.535,0.854,1,-6.519,1,0.0368,0.000919,0.00149,0.0676,0.618,106.929,177213,4,43.53735,9
How Much Love,Vixen,spotify:track:4CSFgPEx1PDP3PHDatvxsz,0.595,0.855,0,-8.806,1,0.0317,0.00463,0.000755,0.0408,0.818,120.145,280800,4,20.82655,14
Call It Rock N' Roll,Great White,spotify:track:1ZfshM94UfQGv83n14eeUd,0.545,0.811,0,-4.327,1,0.0448,0.00385,0.000441,0.107,0.701,136.539,237493,4,43.30288,10
Coco Jamboo,Mr. President,spotify:track:5fRvePkRGdpn2nKacG7I6d,0.832,0.838,1,-5.414,0,0.0421,0.0791,0,0.152,0.965,100.021,218733,4,37.38921,11
Bizarre Love Triangle,FRENTE!,spotify:track:7sgi66biRYpAXuRZJBDuli,0.738,0.198,1,-10.919,1,0.0625,0.906,0,0.105,0.682,123.158,119813,4,53.20653,5
The Hearts Filthy Lesson,David Bowie,spotify:track:3cEhKEi1L86vFObrip0KDX,0.565,0.798,11,-8.295,0,0.087,0.00146,0.0201,0.33,0.433,88.954,297560,4,51.1261,9
Hero Of The Day,Metallica,spotify:track:5ktyEZbrgBEePsu6MW5Cvw,0.351,0.9,8,-7.146,1,0.0357,0.000107,0.0262,0.11,0.777,116.023,261693,4,31.40792,10
You Put A Move On My Heart,Quincy Jones Introducing Tamia,spotify:track:3bhZuw0gZRLEOGeggjWzpP,0.492,0.438,5,-6.984,1,0.0273,0.591,9.62e-05,0.116,0.204,149.74,372640,3,44.80168,16
Trippin',Total Featuring Missy Elliott,spotify:track:5QfobfsCZuyPnCzXHKGs9r,0.753,0.831,11,-6.431,0,0.0958,0.173,1.23e-05,0.0927,0.505,124.151,267328,4,50.14441,10
Chains,Tina Arena,spotify:track:397sjadktaQXJbur7QFdNO,0.684,0.464,0,-9.37,0,0.0298,0.267,0.00103,0.0994,0.55,92.132,262133,4,35.61336,12
One Of These Days,Tim McGraw,spotify:track:2QEWYmiD9qvXkFvAMuMD0U,0.478,0.267,3,-12.184,1,0.0305,0.88,0.00017,0.197,0.289,71.334,281960,4,36.69639,12
Take This Heart,Richard Marx,spotify:track:1aHCn2d62m0Gghu0nLeaw3,0.612,0.694,0,-8.277,1,0.026,0.00142,0.0012,0.0749,0.551,115.53,250667,4,26.44531,11
Ain't No Playa,Rappin' 4-Tay,spotify:track:3Mu5nGJNRiDWdFgHV3OuIo,0.741,0.763,7,-6.514,1,0.11,0.0106,0,0.201,0.449,84.992,302360,4,24.99195,14
Sin So Well,Rebekah,spotify:track:3mUmd78qWMY1qxYgXgO0gT,0.727,0.629,6,-5.022,0,0.0331,0.288,0,0.107,0.518,119.663,219360,4,23.93764,9
Where Do You Go,No Mercy,spotify:track:37tzoWY1ubBQKGXiWdO5Qv,0.734,0.828,10,-11.018,0,0.0318,0.0346,0.118,0.071,0.964,127.06,272093,4,19.05446,10
Get Up On It,Keith Sweat (Featuring Kut Klose),spotify:track:1HQ5gWFF5fEjqvj7SLjJtP,0.663,0.554,2,-8.657,0,0.0307,0.0487,1.03e-05,0.109,0.657,124.798,306800,4,42.05088,13
I Kissed A Girl,Jill Sobule,spotify:track:2wbOO38fVqZj0Hz2nRe0Dz,0.639,0.58,7,-9.402,1,0.0285,0.077,1.09e-05,0.313,0.663,90.732,193773,4,57.06711,8
Sock It 2 Me,"Missy ""Misdemeanor"" Elliott Featuring Da Brat",spotify:track:08bn759cPYICtUPoYx29P0,0.874,0.498,8,-9.108,1,0.233,0.00791,0.00375,0.102,0.599,81.998,257467,4,68.16476,12
Learn To Fly,Foo Fighters,spotify:track:5OQsiBsky2k2kDKy2bX2eT,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,235293,4,42.33057,9
Don't Wanna Fall In Love,Jane Child,spotify:track:6eozUVzr02EXMji1vuxgiP,0.708,0.681,1,-11.226,1,0.0422,0.0152,3.43e-05,0.0373,0.814,111.574,247840,4,39.62152,9
With You,Lila McCann,spotify:track:10OvXiitSHEoxWLulzqG9s,0.644,0.785,4,-6.118,1,0.0294,0.0281,1.19e-06,0.0996,0.628,127.9,212360,4,31.19764,12
Does Anybody Really Fall In Love Anymore?,Kane Roberts,spotify:track:0kKIjuEgtE5J930ugt5iJd,0.38,0.657,5,-8.379,1,0.0329,0.0537,0.000239,0.0808,0.547,176.676,265430,4,27.8696,11
Kissing You,Keith Washington,spotify:track:6LqiE1yBBf9IuTxaTpTyiF,0.494,0.495,7,-8.855,1,0.0312,0.184,0,0.127,0.233,126.515,260013,4,48.36306,9
Mourn You Til I Join You,Naughty By Nature,spotify:track:4e4RmTn1CMCz5Dgq1aPyxe,0.811,0.697,10,-7.409,0,0.275,0.0834,0,0.0965,0.855,89.88,316760,4,57.38361,12
Iesha,Another Bad Creation,spotify:track:4PWaeUVCHIVbXlpXEuIcvR,0.751,0.761,8,-8.151,1,0.147,0.0145,2.96e-06,0.0305,0.661,111.819,260400,4,55.07593,9
Me-U=Blue,Glenn Medeiros (Featuring The Stylistics),spotify:track:6cvMXP6o9zzi2eXj5GrW3X,0.629,0.532,10,-12.164,1,0.0288,0.0122,0.00218,0.321,0.397,76.143,255333,4,27.20177,14
Hold On,Wilson Phillips,spotify:track:4VZDv8sASBS8UruUBGTFdk,0.679,0.657,5,-9.897,1,0.0255,0.4,0,0.0497,0.546,97.8,266867,4,20.21849,13
Rump Shaker,Wreckx-N-Effect,spotify:track:4dY4JVC0Q9CwpeZ6JAclIc,0.888,0.822,5,-6.843,0,0.219,0.0025,0.0197,0.303,0.233,102.753,312360,4,30.47071,16
My Own Worst Enemy,Lit,spotify:track:33iv3wnGMrrDugd7GBso1z,0.494,0.946,4,-2.757,1,0.0637,0.00129,0,0.398,0.741,103.408,169027,4,20.163,10
Bring It All To Me,Blaque,spotify:track:1cjBan0t4eBk2Y5j17hdyf,0.695,0.579,0,-5.066,1,0.0325,0.000479,0,0.0556,0.726,88.957,218187,4,40.97434,9
Rescue Me,Madonna,spotify:track:0n8sO6vHx3SkVEn2pjaqV9,0.725,0.652,1,-10.017,1,0.05,0.0201,6.76e-05,0.108,0.355,117.946,331733,4,27.52185,13
"Whoot, There It Is",95 South,spotify:track:1PJM5F9oC7AKcdYROTv8EX,0.783,0.498,7,-14.387,1,0.0556,0.0157,0.245,0.456,0.519,132.952,276867,4,29.39381,15
My Up And Down,Adina Howard,spotify:track:3XmaNnRquEYkDjw2ODrjjz,0.712,0.647,8,-4.149,1,0.0987,0.206,1.05e-06,0.046,0.7,140.216,221093,4,44.03005,8
"Tomorrow (A Better You, Better Me)",Quincy Jones With Tevin Campbell,spotify:track:4jYuAdVCOMkEQJWV2qvlj6,0.336,0.636,5,-6.185,1,0.0378,0.671,0.00379,0.105,0.387,81.986,286867,4,33.96547,13
Possession,Sarah McLachlan,spotify:track:0oPZm6DNVj4rv5uGOw2w7q,0.476,0.658,6,-6.737,0,0.0281,0.2,0.00155,0.0635,0.357,97.527,279467,4,41.42125,12
Waterfalls,TLC,spotify:track:6qspW4YKycviDFjHBOaqUY,0.77,0.505,1,-7.345,1,0.0828,0.311,7.4e-05,0.0777,0.757,171.798,279507,4,33.47424,14
Died In Your Arms,Intonation Featuring Joee,spotify:track:0LfbaFlASS0hNXK9cv7RqM,0.809,0.696,7,-10.352,0,0.0473,0.0784,1.62e-05,0.19,0.668,126.622,281027,4,32.00219,14
I Won't Give Up On You,TKA,spotify:track:3eNN7Fn15Wpml9akJ5aJga,0.723,0.725,4,-11.829,0,0.0654,0.104,4.06e-05,0.0825,0.597,106.002,287800,4,24.15849,15
Said I Loved You...But I Lied,Michael Bolton,spotify:track:2nfMrwg3aRhSAv4HX7IzJL,0.547,0.569,10,-8.644,1,0.0271,0.189,7.05e-06,0.156,0.432,159.713,304867,4,38.744,13
Please,The Kinleys,spotify:track:3rbzfdva1BcGF5ZZ8xGf6U,0.562,0.54,4,-6.351,1,0.0259,0.557,0,0.0948,0.277,140.77,214827,4,42.79858,11
Was It Nothing At All,Michael Damian,spotify:track:3SCeWq0qHsc8i2JxtJPSkd,0.487,0.648,2,-5.332,1,0.0279,0.0397,0.00072,0.321,0.442,134.95,282665,4,18.69072,14
The Star Spangled Banner,Whitney Houston,spotify:track:5qByPJHfbssZpbUzhgpDCG,0.175,0.642,8,-6.93,1,0.0447,0.633,0.0306,0.94,0.492,88.876,134920,4,27.88468,5
Discotheque,U2,spotify:track:3IrhUrZKAkJ8LsFtH71fOT,0.581,0.825,4,-9.689,0,0.0373,0.000859,0.095,0.11,0.663,120.362,318667,4,43.01562,11
"I'm Dreamin' (From ""New Jack City"")",Christopher Williams,spotify:track:04VArZKHm1xesMxqnsutDY,0.788,0.745,6,-9.342,1,0.0581,0.249,7.66e-06,0.25,0.688,110.133,303707,4,37.84833,14
How Do You Like It?,Keith Sweat,spotify:track:2K5tllslbKc50g1RqtiPuZ,0.798,0.646,1,-6.24,0,0.0947,0.0056,4.78e-06,0.0711,0.669,94.699,273693,4,31.7937,10
Around The Way Girl,LL Cool J,spotify:track:6jL1SnyXcXiKOmw4M2RnmT,0.62,0.445,1,-17.154,0,0.382,0.00273,0.0145,0.333,0.587,202.134,248493,4,21.0279,13
Did I Shave My Legs For This?,Deana Carter,spotify:track:3rlU8GywVlHOd09sfzOLx8,0.638,0.413,9,-5.759,1,0.0256,0.4,0,0.0845,0.334,89.126,192773,3,32.23775,13
Got To Get It,Sisqo Featuring Make It Hot,spotify:track:5z17Oquw4RhTv8VaqOvDt0,0.761,0.782,10,-6.58,0,0.0601,0.139,0,0.0648,0.766,101.886,174667,4,38.04179,8
Love No Limit,Mary J. Blige,spotify:track:7gEGhEb1VcCeC6lJWnjI9Z,0.558,0.695,11,-7.853,0,0.04,0.165,0.0017,0.216,0.621,169.564,299627,4,26.60832,14
Bedtime Story,Madonna,spotify:track:1dOXmR1VsGmkM9c72ka0je,0.712,0.612,0,-12.74,1,0.0441,0.831,0.441,0.118,0.526,112.028,292907,4,37.57851,14
Woof,Snoop Dogg Featuring Mystikal And Fiend,spotify:track:2bryPxmm98dhBU73ut3lw3,0.797,0.786,6,-7.135,0,0.385,0.066,0,0.272,0.85,166.239,261867,4,19.03742,13
Vibin',Boyz II Men,spotify:track:2Y9VaMYMbwkx8JmHLQpQ4X,0.707,0.445,1,-10.081,1,0.0337,0.0187,0.0011,0.0699,0.605,90.981,267893,4,33.81411,12
This Used To Be My Playground,Madonna,spotify:track:637V2ymBt4Ljlbz4EmRys8,0.499,0.308,7,-11.692,0,0.0264,0.754,0.000928,0.125,0.0708,75.91,310267,4,60.06537,12
