Track,Artist,URI,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorusHit,sections
Rolex,Ayo & Teo,spotify:track:0pSBuHjILhNEo55xK1zrRt,0.804,0.886,1,-2.512,1,0.04,0.0837,0,0.266,0.789,144.946,238587,4,27.10088,13
Porn Star Dancing,My Darkest Days Featuring Zakk Wylde,spotify:track:3Q8zopc4ABXhysDb1sgLVW,0.477,0.917,2,-3.399,1,0.0837,0.0139,0,0.0756,0.271,160.044,199013,4,24.74687,7
Perfect,One Direction,spotify:track:3NLnwwAQbbFKcEcV8hDItk,0.647,0.823,2,-5.231,1,0.0762,0.0598,0,0.119,0.396,99.933,230333,4,22.57097,12
Felt Good On My Lips,Tim McGraw,spotify:track:2D2tn77f5ZrADmf8h4zR3t,0.56,0.869,3,-3.804,1,0.0387,0.024,2.94e-06,0.136,0.519,136.001,277400,4,23.18589,12
Hallelujah,Pentatonix,spotify:track:0HZk0QsXPhMNAWNDR3rYE8,0.364,0.378,7,-7.381,0,0.0331,0.47,0,0.339,0.366,89.918,268960,3,31.74837,15
Stay,Florida Georgia Line,spotify:track:3grPZ1iQg2tEdh0ZCh3HTt,0.494,0.936,1,-2.989,1,0.0418,0.0744,0,0.148,0.582,141.939,199320,4,64.8767,8
Stand By You,Rachel Platten,spotify:track:3kSXn1osC89W8JcPLozTzs,0.506,0.897,9,-4.632,1,0.26,0.146,0.000451,0.0868,0.525,188.03,219000,4,32.0948,9
Shut It Down,Pitbull Featuring Akon,spotify:track:6r9uMZ7NBaMO1ovylcJZI4,0.754,0.693,9,-6.483,0,0.0844,0.0059,1.59e-06,0.0515,0.411,128.062,226093,4,39.51867,12
The Sound Of Silence,Disturbed,spotify:track:1Cj2vqUwlJVG27gJrun92y,0.322,0.28,6,-9.367,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,248467,4,22.17371,13
Mama's Broken Heart,Miranda Lambert,spotify:track:2mXsZsJBThTaJXbNcg5QD4,0.768,0.809,4,-4.204,0,0.0616,0.278,0,0.139,0.748,111.989,177773,4,64.61373,6
Cake,Flo Rida & 99 Percent,spotify:track:6t2ubAB4iSYOuIpRAOGd4t,0.786,0.854,2,-4.247,1,0.0523,0.0729,1.63e-06,0.179,0.687,105.078,157165,4,83.47828,6
HP,Maluma,spotify:track:1LIqNVhaIgxXUt2eVoIQJ3,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4,50.2676,5
Water,Ugly God,spotify:track:7EoSDrwBPUBeBEORrpvgko,0.816,0.245,0,-15.617,0,0.414,0.616,0.000813,0.127,0.187,140.04,138936,4,27.92859,7
Freaks,French Montana Featuring Nicki Minaj,spotify:track:29r4I5RTxDR440DkqhbD9s,0.771,0.895,9,-4.805,1,0.253,0.0499,0,0.571,0.771,96.576,181920,4,53.44703,11
Stuck On A Feeling,Prince Royce Featuring Snoop Dogg,spotify:track:1IDF4jYiuI17U4BW23EoXV,0.817,0.415,1,-6.286,1,0.0605,0.00366,0,0.162,0.325,100.026,210800,4,34.41039,15
Black Barbies,Nicki Minaj X Mike WiLL Made-It,spotify:track:3y9cCbnBn0zjkJa2YkOj70,0.809,0.588,0,-5.167,1,0.0869,0.0878,7.24e-05,0.171,0.249,146.024,254080,4,29.42255,11
Can't Shake You,Gloriana,spotify:track:1lNl7zRexUwxQ20OKONF3A,0.651,0.696,9,-6.611,1,0.0331,0.247,0,0.114,0.441,112.988,266973,4,47.49924,12
Like I Would,Zayn,spotify:track:1zWMf9bVyhY5W3ZORbjNWt,0.565,0.832,10,-5.732,0,0.114,0.0247,0,0.26,0.233,112.827,192133,4,51.69151,8
The Hanging Tree,James Newton Howard Featuring Jennifer Lawrence,spotify:track:416MsJxvxSKY96DCmbJIRs,0.338,0.0775,9,-18.067,0,0.0338,0.343,3.67e-05,0.212,0.155,100.648,218507,4,29.20199,12
Playing Games,Summer Walker,spotify:track:2xyx0o4xNOLLjBSbOOdcbA,0.726,0.408,11,-6.606,0,0.0614,0.603,0,0.225,0.459,115.918,143227,4,24.71805,8
Break Up With Him,Old Dominion,spotify:track:5ZManJDV3CexO66nRCkdiV,0.615,0.632,3,-5.382,1,0.0374,0.0685,0,0.108,0.56,152.035,207733,4,24.101,10
Nothing But Trouble (Instagram Models),Lil Wayne & Charlie Puth,spotify:track:7rdjfrTBMNt3KaaGvSv3YG,0.724,0.691,6,-5.665,0,0.0324,0.0172,1.68e-05,0.194,0.236,126.002,217984,4,31.25269,9
Splashin,Rich The Kid,spotify:track:3KLo7ByvjCNyBrfz5DZ2mO,0.942,0.382,10,-8.099,1,0.564,0.00192,0,0.092,0.379,100.017,177864,4,34.99647,10
Give Me All Your Luvin',Madonna Featuring Nicki Minaj & M.I.A.,spotify:track:2woCC5hiuPTDAonxhEojP0,0.68,0.885,11,-4.36,1,0.0382,0.00557,0.000704,0.377,0.879,144.998,202760,4,28.35992,8
Te Robare,Nicky Jam X Ozuna,spotify:track:4PJ3umtW1aWdfh5EITHc6T,0.673,0.752,2,-3.572,0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,201818,4,36.13552,6
Planez,Jeremih Featuring J. Cole,spotify:track:08zJpaUQVi9FrKv2e32Bah,0.688,0.556,6,-7.738,1,0.264,0.7,1.87e-06,0.108,0.416,129.336,240320,4,67.5797,12
Press,Cardi B,spotify:track:6dPyzkyZwoj9LqjQXOFdVv,0.888,0.525,1,-5.665,1,0.305,0.029,5.68e-06,0.137,0.243,133.983,143792,4,27.90314,10
I Might Need Security,Chance The Rapper,spotify:track:3EApebexZ7YqDIqw2EMTDh,0.514,0.693,9,-5.868,1,0.408,0.177,0,0.351,0.287,110.568,240640,3,85.1814,7
Who's That Chick?,David Guetta Featuring Rihanna,spotify:track:3FrX3mx8qq7SZX2NYbzDoj,0.675,0.601,11,-4.733,0,0.116,0.00372,0,0.0458,0.931,127.938,201040,4,19.72093,8
Love Yourself,Justin Bieber,spotify:track:5SlE0MZyLHZwUMvGROYJRl,0.803,0.367,4,-10.091,1,0.317,0.851,0,0.255,0.539,100.171,234933,4,23.7485,12
Blank Space,Taylor Swift,spotify:track:1kHEuJRasudLhjvnbfc4yS,0.76,0.703,5,-5.412,1,0.054,0.103,0,0.0913,0.57,95.997,231827,4,36.56333,11
Can't Be Friends,Trey Songz,spotify:track:0H6fDB7YaMZe1rXCmATx9l,0.451,0.588,11,-7.973,0,0.2,0.0643,0,0.171,0.332,171.849,220373,4,63.04224,8
The Walker,Fitz And The Tantrums,spotify:track:0Nk7bSn0MItonkR0GNs3mj,0.77,0.801,9,-4.182,0,0.0336,0.00375,0.00281,0.0515,0.725,130.76,233133,4,44.8676,10
Just Can't Get Enough,The Black Eyed Peas,spotify:track:3JA9Jsuxr4xgHXEawAdCp4,0.659,0.628,0,-8.685,0,0.179,0.186,0,0.105,0.262,94.05,219427,4,31.94109,13
Love Don't Run,Steve Holy,spotify:track:1dXUWskP4zy7Inqpfy5hf6,0.512,0.532,0,-3.28,1,0.0301,0.475,0,0.0993,0.256,147.473,219267,4,33.96792,9
Wild Child,Kenny Chesney With Grace Potter,spotify:track:050iNgNKEUrJboOnH4Jhm6,0.586,0.633,3,-7.688,1,0.0318,0.475,4.29e-06,0.164,0.445,148.984,189800,4,39.25637,8
Elastic Heart,Sia,spotify:track:5S9lfZu1YF8xKkgSsqL2Bd,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200,4,55.07898,10
Ball For Me,Post Malone Featuring Nicki Minaj,spotify:track:6IaieqiCVvsNvEt6Y7yOFa,0.797,0.55,9,-4.166,1,0.24,0.513,0,0.0786,0.543,134.206,206267,4,29.14624,12
Talladega,Eric Church,spotify:track:1TKlBK9cSrM5u4CiL4SETS,0.586,0.677,1,-8.343,1,0.0294,0.043,0.0936,0.0884,0.562,144.001,262280,4,64.05929,8
I've Been Waiting,Lil Peep & iLoveMakonnen Featuring Fall Out Boy,spotify:track:2v5JTeM6hSmi5wWy7jiwrI,0.741,0.845,5,-3.568,0,0.0381,0.15,0,0.174,0.926,129.939,233613,4,35.24588,13
Let Me Down Easy,Billy Currington,spotify:track:1tZ5C8zI326sIB4kBErdmC,0.606,0.497,1,-5.005,1,0.0278,0.361,0,0.106,0.18,125.059,228493,4,43.72122,11
Eastside,"benny blanco, Halsey & Khalid",spotify:track:0d2iYfpKoM0QCKvcLCkBao,0.56,0.68,6,-7.648,0,0.321,0.555,0,0.116,0.319,89.391,173800,4,34.91598,8
There's Nothing Holdin' Me Back,Shawn Mendes,spotify:track:3H2k1zO6ULPqtvOeGB3lf0,0.859,0.773,11,-5.008,0,0.0551,0.258,0,0.0775,0.968,121.979,200029,4,21.54019,10
OKRA,"Tyler, The Creator",spotify:track:74ZovzRxHBvCq5yIwe8boh,0.589,0.57,1,-9.54,1,0.361,0.0456,1.51e-06,0.137,0.441,136.203,151027,4,48.11631,8
Whatcha Say,Jason Derulo,spotify:track:67T6l4q3zVjC5nZZPXByU8,0.615,0.711,11,-5.507,1,0.0779,0.0444,0,0.145,0.711,144.036,221253,4,42.58967,9
Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,spotify:track:5oyUurs28XRagLa8lgm6V3,0.96,0.547,6,-6.992,0,0.0786,0.0496,0,0.216,0.186,121.01,223093,4,32.83406,11
Starboy,The Weeknd Featuring Daft Punk,spotify:track:7MXVkk9YMctZqd1Srtv4MB,0.678,0.588,7,-7.015,1,0.276,0.141,6.35e-06,0.137,0.486,186.005,230453,4,15.66482,10
MotorSport,"Migos, Nicki Minaj & Cardi B",spotify:track:4wFjTWCunQFKtukqrNijEt,0.904,0.518,2,-5.32,1,0.183,0.0305,0,0.325,0.188,137.996,303077,4,23.51826,13
High By The Beach,Lana Del Rey,spotify:track:7g3htkaLz4ETFn0cifwM3y,0.536,0.486,11,-11.067,0,0.0346,0.244,0.00788,0.12,0.0968,131.988,257573,4,21.30206,9
Say Something,Justin Timberlake Featuring Chris Stapleton,spotify:track:09ts3GnICqYEU5PkQCpJK3,0.707,0.632,10,-7.031,1,0.0789,0.103,1.09e-05,0.0841,0.372,97.04,278893,4,54.15764,12
Angel In Blue Jeans,Train,spotify:track:2GxGYGrixbXPFojONbzdo9,0.61,0.817,0,-4.775,1,0.0331,0.0151,9.09e-06,0.0998,0.688,115.036,205973,4,26.61605,8
It's Not Unusual,Glee Cast,spotify:track:1kaVnEJOzERCdCKtQKGDUH,0.408,0.975,0,-4.339,1,0.137,0.0313,0,0.353,0.635,183.962,125267,4,71.73402,5
Exchange,Bryson Tiller,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,0.53,0.433,6,-10.598,1,0.185,0.108,0,0.135,0.274,160.14,194613,4,23.42546,12
How To Love,Lil Wayne,spotify:track:4aX4Oycsk1fhHIee1zqsDe,0.644,0.661,11,-6.093,1,0.0418,0.000177,5.14e-06,0.108,0.272,154.001,240307,4,49.6497,11
How We Do (Party),Rita Ora,spotify:track:56cQwIA14AQRdyWsu2Abdb,0.739,0.926,7,-3.927,1,0.0725,0.00298,0,0.108,0.718,116.03,247213,4,25.92025,10
You The Boss,Rick Ross Featuring Nicki Minaj,spotify:track:24XPxbzGwOlPKf1pdf1ZtW,0.715,0.68,11,-6.57,1,0.14,0.00704,0,0.139,0.473,140.991,280667,4,27.4165,15
I Need Your Love,Calvin Harris Featuring Ellie Goulding,spotify:track:05SBRd4fXgn8FX7bf8BCAE,0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989,234507,4,23.6944,13
This Afternoon,Nickelback,spotify:track:1RG8MABX0VciDk6WYb8pBv,0.507,0.875,7,-7.697,1,0.0389,0.00257,0,0.346,0.647,160.079,273493,4,30.67368,12
I Love You,Billie Eilish,spotify:track:6CcJMwBtXByIz4zQLzFkKc,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,291796,4,31.09956,12
Geronimo,Sheppard,spotify:track:19cL3SOKpwnwoKkII7U3Wh,0.705,0.78,7,-6.267,1,0.0805,0.456,0.00152,0.115,0.457,142.028,218228,4,21.34247,11
Mood 4 Eva,"Beyonce, JAY-Z & Childish Gambino Featuring Oumou Sangare",spotify:track:7oqftogUN82Q7VNy2TmTJW,0.608,0.709,7,-6.175,1,0.374,0.119,0,0.337,0.709,105.742,272069,4,93.17564,12
All Over Me,Josh Turner,spotify:track:1s8DkdE3uOWrGU7vonKrbK,0.546,0.776,1,-7.359,1,0.0352,0.403,0.00633,0.193,0.888,169.847,199493,4,24.05768,11
Hot Now,YoungBoy Never Broke Again,spotify:track:3eeyKNIBrt5TH4y0y3QkOu,0.739,0.637,4,-5.79,0,0.44,0.232,0,0.634,0.513,164.91,128414,4,23.65801,8
You Don't Know Her Like I Do,Brantley Gilbert,spotify:track:4WnY4W5KrqglCdIus8X9Bo,0.49,0.716,4,-6.681,1,0.0441,0.022,0.00048,0.0526,0.288,74.988,286520,4,87.68203,7
Ordinary Life,The Weeknd,spotify:track:15k2nBQJ0teDmPZHrOXL2N,0.544,0.586,7,-7.486,0,0.0794,0.0276,0,0.0961,0.361,149.882,221920,4,26.85691,11
Kiss Tomorrow Goodbye,Luke Bryan,spotify:track:4ZF2WDTBVFihfTkxfme8JE,0.571,0.937,5,-3.467,0,0.0365,0.0064,0,0.316,0.584,115.013,203133,4,20.07123,8
Bills,LunchMoney Lewis,spotify:track:7rlCeTnjn0plPZkVAcctPZ,0.699,0.747,5,-3.453,1,0.0964,0.274,0,0.486,0.683,126.001,204600,4,31.32371,10
Rockstar,Post Malone Featuring 21 Savage,spotify:track:0e7ipj03S05BNilyu5bRzt,0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147,4,39.80419,12
What The Hell,Avril Lavigne,spotify:track:2z4U9d5OAA4YLNXoCgioxo,0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,220707,4,71.04136,9
Wild Things,Alessia Cara,spotify:track:2ZyuwVvV6Z3XJaXIFbspeE,0.741,0.626,1,-4.826,0,0.0886,0.02,0,0.0828,0.706,108.029,188493,4,41.18681,10
Tongue Tied,Grouplove,spotify:track:0GO8y8jQk1PkHzS31d699N,0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,218013,4,61.21171,9
Family Man,Craig Campbell,spotify:track:7a1538puknbXpg5LnYNwBX,0.554,0.621,11,-7.076,1,0.0269,0.162,2.56e-05,0.155,0.151,155.817,219187,4,62.51362,8
Hard To Love,Lee Brice,spotify:track:6E9V9TRlVOLjenGjHemzEH,0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,224293,4,44.21931,6
Goodnight N Go,Ariana Grande,spotify:track:0ao5xnzWNAt0dZFF6v4Sct,0.603,0.611,1,-4.177,1,0.0322,0.158,0,0.944,0.158,111.02,188787,4,45.65224,9
Locked Out Of Heaven,Bruno Mars,spotify:track:3w3y8KPTfNeOKPiqUTakBh,0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,233478,4,56.42777,10
Put You In A Song,Keith Urban,spotify:track:7bkgRHkiyRO1vWzG1hTicD,0.621,0.78,2,-8.502,1,0.0333,0.0174,0,0.0681,0.822,134.022,220387,4,42.17027,8
Stutter,Maroon 5,spotify:track:7zmJyZL3DfYBBYbY8Rve6W,0.711,0.882,1,-2.772,0,0.0333,0.0171,0,0.111,0.813,119.991,196920,4,43.81508,8
Let's Go Crazy,Prince And The Revolution,spotify:track:0QeI79sp1vS8L3JgpEO7mD,0.309,0.93,11,-6.399,1,0.125,0.0192,0.0022,0.106,0.376,195.815,280000,4,56.72941,9
Talk,Khalid,spotify:track:6TqXcAFInzjp0bODyvrWEq,0.901,0.4,0,-8.575,1,0.126,0.051,0,0.0599,0.346,135.984,197573,4,28.17653,9
Brave,Sara Bareilles,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,220573,4,37.34106,10
Love Don't Die,The Fray,spotify:track:6IDDwI0YOCAUDhMZltQekS,0.632,0.805,11,-4.488,0,0.0303,0.0095,0,0.197,0.275,115.489,183093,4,31.70832,8
Ophelia,The Lumineers,spotify:track:3d8y0t70g7hw2FOWl9Z4Fm,0.664,0.573,5,-6.519,1,0.0277,0.613,0.000363,0.0857,0.566,76.023,160097,4,38.70272,6
"Woman, Amen",Dierks Bentley,spotify:track:3nBXOlFTADNvG9nkqy2O2W,0.484,0.804,5,-5.889,1,0.0912,0.000837,9.29e-06,0.17,0.391,119.838,179827,4,33.46306,10
Done For Me,Charlie Puth Featuring Kehlani,spotify:track:1lsBTdE6MGsKeZCD6llNu7,0.856,0.632,6,-3.692,0,0.074,0.193,0,0.0688,0.697,112.009,180493,4,45.65712,7
My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,spotify:track:7s0lDK7y3XLmI7tcsRAbW0,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827,4,44.80979,8
Sorry For Party Rocking,LMFAO,spotify:track:48kwdkeHEJEuMzcKklPv5b,0.6,0.877,5,-4.351,1,0.165,0.00213,0,0.413,0.55,133.998,203973,4,16.86094,11
2U,David Guetta Featuring Justin Bieber,spotify:track:762UXiwEHYY97VL45sAUPR,0.551,0.651,8,-5.828,0,0.0594,0.225,0,0.224,0.562,144.875,194907,4,22.36931,8
Mad Stalkers,"21 Savage, Offset & Metro Boomin",spotify:track:6HR1z11h0ROUlWP4Kx8Z7G,0.9,0.365,10,-6.395,0,0.235,0.147,0.185,0.179,0.136,135.003,202667,4,32.93374,10
Yes Indeed,Lil Baby & Drake,spotify:track:6vN77lE9LK6HP2DewaN6HZ,0.964,0.346,5,-9.309,0,0.53,0.035,0,0.108,0.562,119.958,142273,4,16.68816,7
Better Dig Two,The Band Perry,spotify:track:3z0a8G407NbxfjTRffvQiP,0.649,0.665,7,-5.212,1,0.0457,0.408,0,0.0787,0.645,155.801,194680,4,35.38835,9
L$D,A$AP Rocky,spotify:track:4S7YHmlWwfwArgd8LfSPud,0.598,0.252,2,-15.086,1,0.0647,0.193,0.138,0.0992,0.0352,120.06,238307,4,34.37839,10
It's A Vibe,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",spotify:track:6H0AwSQ20mo62jGlPGB8S6,0.822,0.505,7,-7.384,1,0.147,0.0317,0.000911,0.114,0.523,73.003,210200,4,52.62221,9
Go Your Own Way,Glee Cast,spotify:track:6FRutNNsVM2xVV3FAhVZLP,0.56,0.867,1,-4.801,1,0.0281,0.000273,4.25e-05,0.135,0.594,136.237,221067,4,33.35703,9
I Bet,Ciara,spotify:track:20lNo44eUUCnyNNInzwkv9,0.743,0.618,8,-7.227,1,0.0732,0.076,0,0.0731,0.285,129.034,287933,4,71.20857,13
Burning House,Cam,spotify:track:2zhk0kypGeOPsaaZcjyc14,0.728,0.253,0,-8.427,1,0.0304,0.887,1.11e-05,0.133,0.457,140.923,231333,4,63.61771,9
How I Feel,Flo Rida,spotify:track:3et1SjQkOhOSUl9vzfDzlx,0.637,0.955,7,-1.691,0,0.112,0.106,0,0.422,0.613,127.985,169557,4,62.09085,7
Ooh La La,Britney Spears,spotify:track:7bpvfjoneSQvW0tbtVm1Jk,0.69,0.568,6,-4.501,1,0.0525,0.0165,6.98e-06,0.111,0.728,128.059,257493,4,61.59436,11
HeadBand,B.o.B Featuring 2 Chainz,spotify:track:2LvRR121MWFmmEGkuV2vQP,0.919,0.506,1,-7.14,1,0.304,0.132,0,0.0771,0.273,97.465,220240,4,40.2498,13
Peta,Roddy Ricch Featuring Meek Mill,spotify:track:4bl1HBZliBuYpFZjWgefE4,0.778,0.573,10,-7.339,0,0.251,0.015,0,0.464,0.269,140.114,198849,4,35.17782,8
Stay With Me,Sam Smith,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,172724,4,34.02831,9
Make It Rain,Matt McAndrew,spotify:track:62OElEtQe1qyPIq21QwR0T,0.467,0.41,8,-6.826,0,0.0259,0.152,2.96e-06,0.143,0.382,100.504,216452,3,52.97422,7
Dangerous,Meek Mill Featuring Jeremih & PnB Rock,spotify:track:3lb5fWSG2p7x8ik8HN9oFR,0.734,0.493,0,-7.528,1,0.308,0.0467,0,0.0477,0.562,86.043,233750,4,38.38427,9
Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",spotify:track:4QNpBfC0zvjKqPJcyqBy9W,0.671,0.939,8,-3.206,1,0.161,0.192,0,0.298,0.529,129.023,252307,4,30.37448,15
Glory And Gore,Lorde,spotify:track:5ama5p0JgVg5scQk6ryDPy,0.689,0.377,1,-8.761,1,0.0397,0.285,0,0.268,0.294,143.946,210738,4,40.20837,9
Never Gonna Leave This Bed,Maroon 5,spotify:track:4ucLHLiSjvkCz5Lr5dlVUj,0.609,0.81,11,-4.207,1,0.0296,0.11,0,0.246,0.47,117.364,196707,4,33.18751,12
Weak,AJR,spotify:track:5DZwnLxHjWTZaz9jOpRhxb,0.67,0.643,5,-4.553,1,0.0465,0.118,0,0.192,0.703,123.979,201159,4,31.02672,9
Hell On The Heart,Eric Church,spotify:track:5XcMzuskwO305UC7RBm9Zu,0.637,0.89,0,-3.877,1,0.0312,0.0832,1.9e-06,0.0892,0.928,123.002,164733,4,26.31749,7
When Doves Cry,Prince,spotify:track:51H2y6YrNNXcy3dfc3qSbA,0.729,0.989,9,-4.613,0,0.049,0.0102,4.45e-05,0.443,0.84,126.47,352906,4,18.26637,16
It Won't Stop,Sevyn Streeter Featuring Chris Brown,spotify:track:2xRYnHQdLD9ketvC01UYYT,0.657,0.574,1,-9.484,0,0.0407,0.016,8.1e-05,0.172,0.211,119.992,281080,4,16.32021,16
Back Up,DeJ Loaf Featuring Big Sean,spotify:track:0sr5LOMv4x0jmTYfe6oOvP,0.816,0.535,9,-8.302,1,0.338,0.147,4.53e-06,0.176,0.435,80.012,241267,4,22.84885,13
Drunk Me,Mitchell Tenpenny,spotify:track:1G4cdOtF36ZCs6i2dZoC87,0.499,0.797,2,-3.77,1,0.0554,0.199,0,0.0933,0.408,176.024,211768,4,32.95571,11
Headlights,Eminem Featuring Nate Ruess,spotify:track:222dTwr5XeEgAzEtsrQA0R,0.688,0.782,11,-3.683,1,0.158,0.152,0,0.803,0.453,146.324,343032,4,25.68808,15
Codeine Dreaming,Kodak Black Featuring Lil Wayne,spotify:track:4DTpngLjoHj5gFxEZFeD3J,0.736,0.604,1,-7.357,0,0.222,0.0652,6.43e-05,0.124,0.574,155.007,264532,4,25.5782,17
Dark Necessities,Red Hot Chili Peppers,spotify:track:2oaK4JLVnmRGIO9ytBE1bt,0.7,0.742,5,-6.777,0,0.0716,0.0722,0.0199,0.11,0.197,91.959,302000,4,20.40806,12
4 AM,2 Chainz Featuring Travis Scott,spotify:track:1nX9KhK3Fff27SnrIor2Yb,0.796,0.5,1,-7.21,1,0.425,0.118,0,0.155,0.227,75.012,255560,4,104.80744,9
Like A G6,Far*East Movement Featuring Cataracs & Dev,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf,0.435,0.837,3,-8.126,1,0.449,0.00676,0,0.117,0.778,124.913,216893,4,32.5224,13
PPAP (Pen-Pineapple-Apple-Pen),PIKOTARO,spotify:track:5qRj5I58zuHkVilcqVWN3P,0.892,0.527,1,-5.598,1,0.0631,0.036,0.112,0.0612,0.485,136.029,122933,4,23.80969,6
Everything's Gonna Be Alright,David Lee Murphy & Kenny Chesney,spotify:track:2NEBP8SXEqwZt2PRdPXXuy,0.764,0.587,5,-7.002,0,0.0298,0.0721,6.45e-06,0.094,0.494,89.98,229573,4,48.18747,12
Over,Blake Shelton,spotify:track:2tE8dp7Xvhx9bfqHfqs0GJ,0.392,0.605,1,-6.204,1,0.0338,0.0274,1.75e-06,0.189,0.307,155.586,193147,4,57.52534,8
Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",spotify:track:4dASQiO1Eoo3RJvt74FtXB,0.502,0.786,9,-4.378,0,0.317,0.255,0,0.65,0.739,169.021,243491,4,24.53932,12
Waka Waka (This Time For Africa),Shakira Featuring Freshlyground,spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,0.766,0.873,11,-6.381,0,0.143,0.00627,0,0.0764,0.743,126.988,202627,4,22.59228,8
Lovin' You Is Fun,Easton Corbin,spotify:track:5qNkZdbdfL9tQm1ppZmUrW,0.703,0.83,8,-3.028,1,0.0327,0.32,0,0.364,0.597,109.958,199013,4,40.77328,10
Every Little Thing,Russell Dickerson,spotify:track:4EpLU30bi1KNWkBTfgZkoK,0.638,0.854,1,-4.664,1,0.11,0.216,0,0.0357,0.859,93.869,190640,4,33.06907,7
Every Storm (Runs Out Of Rain),Gary Allan,spotify:track:6s3dgEQgen7G85NtYUTEbD,0.526,0.693,0,-6.972,1,0.0327,0.046,9.55e-06,0.247,0.363,107.012,225640,4,89.85497,8
Wu-Tang Forever,Drake,spotify:track:5LAKjqbB5uurPpxFEicd9S,0.832,0.427,8,-8.516,0,0.257,0.0474,0,0.101,0.369,99.935,217680,4,29.74609,13
Try,P!nk,spotify:track:1jF7IL57ayN4Ity3jQqGu0,0.673,0.629,2,-7.072,1,0.0299,0.00141,0,0.0944,0.551,103.998,247907,4,50.59821,9
Good Form,Nicki Minaj Featuring Lil Wayne,spotify:track:19Fcrc0nJiwMKom00gS9SW,0.88,0.775,7,-5.133,1,0.0952,0.113,0.00264,0.0943,0.284,96.507,199400,4,60.66247,9
White Walls,Macklemore & Ryan Lewis Featuring ScHoolboy Q & Hollis,spotify:track:6I3KeXBT0E9MoMqYz8srVq,0.767,0.782,7,-5.545,1,0.14,0.0541,0,0.338,0.827,116.491,220319,4,51.68564,11
Pop Style,Drake Featuring The Throne,spotify:track:5mPSyjLatqB00IkPqRlbTE,0.713,0.462,7,-10.027,1,0.123,0.192,2.16e-06,0.105,0.0595,133.054,212947,4,30.27795,10
Surf,Young Thug Featuring Gunna,spotify:track:4bDucmQDna7svslTkXP0YR,0.93,0.561,0,-8.053,1,0.25,0.101,0,0.0992,0.596,140.987,184093,4,43.05382,10
Halfway Gone,Lifehouse,spotify:track:7AsqUKKbPMxOFNIbRLBxHt,0.543,0.919,1,-4.831,0,0.0415,0.000449,0,0.243,0.498,125.022,195307,4,29.23962,8
Sex Therapy,Robin Thicke,spotify:track:6MmxDAqXSxFS9dLQs1l7DT,0.702,0.53,3,-4.384,1,0.0296,0.679,0,0.241,0.319,112.036,275147,4,16.78126,14
Better Man,Little Big Town,spotify:track:23TxRN09aR1RB0G0tFoT0b,0.514,0.836,5,-3.663,1,0.0381,0.112,0,0.0878,0.501,143.888,263120,4,23.94812,12
Ball,T.I. Featuring Lil Wayne,spotify:track:4XVfNwP88Hn9kSkXVnxj2S,0.772,0.885,1,-4.736,1,0.0847,0.193,9.48e-06,0.0953,0.512,94.98,205360,4,42.06009,10
Talk You Out Of It,Florida Georgia Line,spotify:track:4qQwGRtGT7l6ckQtdPEFd4,0.651,0.708,4,-4.791,1,0.0376,0.582,0,0.0796,0.558,119.964,202920,4,22.20114,9
Too Close,Alex Clare,spotify:track:4sK96UnGx3NjBaqvfTG2dm,0.584,0.712,11,-4.311,0,0.0395,0.0112,1.05e-06,0.114,0.286,126.043,256560,4,108.0421,9
Juice,Yo Gotti,spotify:track:1psC5iHzQxaTMZ5dWGfM6I,0.887,0.568,2,-5.853,1,0.323,0.00171,1.11e-05,0.0812,0.754,162.038,149242,4,30.04196,7
